RecordTime,全局占用(%),extra,SimpleTime
1669280004343,54.73441,,2320.867
1669280004780,55.434784,,2321.304
1669280005309,53.664303,,2321.833
1669280005806,51.06383,,2322.33
1669280006332,62.347187,,2322.856
1669280006857,55.42725,,2323.381
1669280007336,55.820107,,2323.86
1669280007830,54.522614,,2324.354
1669280008306,57.506363,,2324.83
1669280008835,60.04902,,2325.359
1669280009335,58.837772,,2325.859
1669280009813,55.25,,2326.337
1669280010348,55.773956,,2326.872
1669280010840,54.0201,,2327.364
1669280011348,53.29949,,2327.872
1669280011853,55.276382,,2328.377
1669280012286,57.333332,,2328.81
1669280012837,52.682926,,2329.361
1669280013286,60.05222,,2329.81
1669280013869,58.76993,,2330.393
1669280014275,57.480316,,2330.799
1669280014839,54.427082,,2331.363
1669280015341,54.65995,,2331.865
1669280015836,52.9563,,2332.36
1669280016335,54.36409,,2332.859
1669280016843,55.889725,,2333.367
1669280017347,53.140095,,2333.871
1669280017885,56.435642,,2334.409
1669280018330,60.0,,2334.854
1669280018834,60.481926,,2335.358
1669280019333,58.271606,,2335.857
1669280019835,54.69169,,2336.359
1669280020345,57.1754,,2336.869
1669280020845,56.11702,,2337.369
1669280021320,53.82716,,2337.844
1669280021813,49.86595,,2338.337
1669280022350,55.528847,,2338.874
1669280022906,57.476635,,2339.43
1669280023274,60.1626,,2339.798
1669280023798,59.335037,,2340.322
1669280024378,59.954235,,2340.902
1669280024868,54.88722,,2341.392
1669280025345,51.36612,,2341.869
1669280025895,55.782314,,2342.419
1669280026323,54.495914,,2342.847
1669280026829,56.265358,,2343.353
1669280027349,55.474453,,2343.873
1669280027843,53.197674,,2344.367
1669280028363,59.049774,,2344.887
1669280028924,60.83916,,2345.448
1669280029345,55.851063,,2345.869
1669280029812,54.330708,,2346.336
1669280030292,53.689568,,2346.816
1669280030846,55.741627,,2347.37
1669280031359,55.847256,,2347.883
1669280031857,53.768845,,2348.381
1669280032328,54.881268,,2348.852
1669280032880,51.42857,,2349.404
1669280033350,59.239132,,2349.874
1669280033904,62.7451,,2350.428
1669280034378,53.82716,,2350.902
1669280034875,53.246754,,2351.399
1669280035381,55.03876,,2351.905
1669280035867,54.20792,,2352.391
1669280036347,54.166668,,2352.871
1669280036828,52.87958,,2353.352
1669280037359,49.61039,,2353.883
1669280037942,56.81234,,2354.466
1669280038345,60.47059,,2354.869
1669280038827,59.635418,,2355.351
1669280039335,55.11222,,2355.859
1669280039870,55.971897,,2356.394
1669280040377,56.423172,,2356.901
1669280040841,53.298153,,2357.365
1669280041416,52.224823,,2357.94
1669280041864,57.46269,,2358.388
1669280042333,52.957745,,2358.857
1669280042896,54.587154,,2359.42
1669280043388,59.590794,,2359.912
1669280043910,51.54394,,2360.434
1669280044364,57.142857,,2360.888
1669280044865,52.590675,,2361.389
1669280045395,55.764706,,2361.919
1669280045847,54.521965,,2362.371
1669280046389,54.91184,,2362.913
1669280046893,53.333332,,2363.417
1669280047407,56.44028,,2363.931
1669280047861,53.887398,,2364.385
1669280048385,54.683544,,2364.909
1669280048813,57.93451,,2365.337
1669280049407,53.884712,,2365.931
1669280049884,50.886074,,2366.408
1669280050439,55.916473,,2366.963
1669280050836,53.276352,,2367.36
1669280051359,53.727505,,2367.883
1669280051854,53.28283,,2368.378
1669280052418,53.57143,,2368.942
1669280052897,55.860348,,2369.421
1669280053450,52.941177,,2369.974
1669280053848,56.786705,,2370.372
1669280054370,58.12808,,2370.894
1669280054872,53.825138,,2371.396
1669280055387,54.17607,,2371.911
1669280055830,53.7859,,2372.354
1669280056446,52.38095,,2372.97
1669280056819,54.933334,,2373.343
1669280057370,52.7027,,2373.894
1669280057896,55.140186,,2374.42
1669280058407,54.567307,,2374.931
1669280058906,59.296482,,2375.43
1669280059491,53.213367,,2376.015
1669280059861,55.555557,,2376.385
1669280060376,56.149734,,2376.9
1669280060922,54.098362,,2377.446
1669280061409,58.746735,,2377.933
1669280061872,57.255936,,2378.396
1669280062376,56.377552,,2378.9
1669280062812,55.95855,,2379.336
1669280063399,51.851852,,2379.923
1669280063919,59.079285,,2380.443
1669280064382,54.615383,,2380.906
1669280064855,55.583755,,2381.379
1669280065378,50.76142,,2381.902
1669280065917,55.20362,,2382.441
1669280066412,55.01285,,2382.936
1669280066890,51.193634,,2383.414
1669280067368,54.590572,,2383.892
1669280067888,53.17073,,2384.412
1669280068405,54.45026,,2384.929
1669280068880,56.89223,,2385.404
1669280069371,61.71875,,2385.895
1669280069951,58.809525,,2386.475
1669280070413,55.612244,,2386.937
1669280070862,54.241646,,2387.386
1669280071413,53.504673,,2387.937
1669280071918,52.52809,,2388.442
1669280072374,52.983295,,2388.898
1669280072871,52.658226,,2389.395
1669280073401,55.660378,,2389.925
1669280073877,57.86802,,2390.401
1669280074436,58.88889,,2390.96
1669280074945,59.90991,,2391.469
1669280075406,54.617413,,2391.93
1669280075934,55.773956,,2392.458
1669280076457,55.667507,,2392.981
1669280076902,54.65995,,2393.426
1669280077403,53.90625,,2393.927
1669280077892,52.238808,,2394.416
1669280078376,51.780823,,2394.9
1669280078896,57.692307,,2395.42
1669280079378,53.435116,,2395.902
1669280079936,55.41562,,2396.46
1669280080384,54.381443,,2396.908
1669280080913,57.213932,,2397.437
1669280081417,53.953487,,2397.941
1669280081916,53.316326,,2398.44
1669280082399,54.615383,,2398.923
1669280082916,51.629074,,2399.44
1669280083465,54.767727,,2399.989
1669280083873,66.76218,,2400.397
1669280084450,66.90647,,2400.974
1669280084852,55.263157,,2401.376
1669280085454,55.196304,,2401.978
1669280085894,56.396866,,2402.418
1669280086393,53.13283,,2402.917
1669280086906,51.522842,,2403.43
1669280087431,53.75,,2403.955
1669280087924,54.96368,,2404.448
1669280088391,54.278076,,2404.915
1669280088898,58.883247,,2405.422
1669280089383,58.481014,,2405.907
1669280089872,58.753,,2406.396
1669280090413,53.71287,,2406.937
1669280090911,54.67033,,2407.435
1669280091430,54.120266,,2407.954
1669280091952,57.55968,,2408.476
1669280092402,54.42359,,2408.926
1669280092845,58.72236,,2409.369
1669280093472,58.00971,,2409.996
1669280093868,56.94823,,2410.392
1669280094443,60.95238,,2410.967
1669280094949,58.666668,,2411.473
1669280095482,54.21687,,2412.006
1669280095933,55.837563,,2412.457
1669280096470,54.869358,,2412.994
1669280096907,53.51351,,2413.431
1669280097434,51.587303,,2413.958
1669280097975,53.92405,,2414.499
1669280098468,54.58937,,2414.992
1669280098890,55.795147,,2415.414
1669280099396,51.789978,,2415.92
1669280099942,55.440414,,2416.466
1669280100497,56.923077,,2417.021
1669280100902,54.336735,,2417.426
1669280101432,53.39806,,2417.956
1669280101914,54.93671,,2418.438
1669280102421,56.218906,,2418.945
1669280102933,55.34884,,2419.457
1669280103512,53.108807,,2420.036
1669280103928,60.583942,,2420.452
1669280104439,57.880436,,2420.963
1669280104941,60.1432,,2421.465
1669280105426,54.615383,,2421.95
1669280105925,58.205128,,2422.449
1669280106440,55.474453,,2422.964
1669280106891,54.00517,,2423.415
1669280107470,53.54523,,2423.994
1669280107873,55.528255,,2424.397
1669280108554,56.171284,,2425.078
1669280108923,56.790123,,2425.447
1669280109374,56.992085,,2425.898
1669280109917,58.94737,,2426.441
1669280110452,54.004578,,2426.976
1669280110888,56.52174,,2427.412
1669280111439,53.636364,,2427.963
1669280111948,52.554745,,2428.472
1669280112465,53.40314,,2428.989
1669280112971,55.989582,,2429.495
1669280113378,56.723717,,2429.902
1669280113927,59.46602,,2430.451
1669280114484,55.813953,,2431.008
1669280114963,57.468353,,2431.487
1669280115494,53.28283,,2432.018
1669280115914,56.847546,,2432.438
1669280116383,54.712044,,2432.907
1669280116924,54.10628,,2433.448
1669280117494,55.01285,,2434.018
1669280117884,55.5,,2434.408
1669280118405,54.814816,,2434.929
1669280118954,58.603493,,2435.478
1669280119371,59.029648,,2435.895
1669280119986,56.908665,,2436.51
1669280120461,52.741516,,2436.985
1669280120973,56.02837,,2437.497
1669280121488,55.802467,,2438.012
1669280121977,53.634087,,2438.501
1669280122476,53.94737,,2439.0
1669280122984,55.20362,,2439.508
1669280123435,54.498714,,2439.959
1669280123886,61.15942,,2440.41
1669280124377,60.620525,,2440.901
1669280124966,59.15493,,2441.49
1669280125469,54.96368,,2441.993
1669280125942,54.56919,,2442.466
1669280126371,51.75202,,2442.895
1669280126911,52.820515,,2443.435
1669280127499,52.036198,,2444.023
1669280127991,60.759495,,2444.515
1669280128531,58.88889,,2445.055
1669280128975,62.64237,,2445.499
1669280129488,59.48478,,2446.012
1669280129966,57.765667,,2446.49
1669280130534,55.555557,,2447.058
1669280130894,58.157894,,2447.418
1669280131515,53.61991,,2448.039
1669280131956,56.533333,,2448.48
1669280132455,51.861702,,2448.979
1669280132925,53.38983,,2449.449
1669280133471,54.901962,,2449.995
1669280133960,59.85577,,2450.484
1669280134482,61.124695,,2451.006
1669280135004,58.079624,,2451.528
1669280135473,54.66321,,2451.997
1669280136034,55.44304,,2452.558
1669280136466,53.82716,,2452.99
1669280136974,53.638813,,2453.498
1669280137489,52.898552,,2454.013
1669280138046,54.83871,,2454.57
1669280138481,56.334232,,2455.005
1669280138945,61.48148,,2455.469
1669280139515,59.689922,,2456.039
1669280140019,59.76744,,2456.543
1669280140468,55.347595,,2456.992
1669280140922,55.584415,,2457.446
1669280141511,55.131264,,2458.035
1669280141993,53.768845,,2458.517
1669280142492,57.06941,,2459.016
1669280143023,53.015076,,2459.547
1669280143503,58.690746,,2460.027
1669280143963,59.17808,,2460.487
1669280144485,58.695652,,2461.009
1669280145005,62.78027,,2461.529
1669280145474,55.610973,,2461.998
1669280145945,54.959785,,2462.469
1669280146502,54.347828,,2463.026
1669280146953,53.9801,,2463.477
1669280147511,52.972973,,2464.035
1669280147957,52.604168,,2464.481
1669280148490,56.338028,,2465.014
1669280148930,56.568363,,2465.454
1669280149490,59.068626,,2466.014
1669280150019,57.673267,,2466.543
1669280150534,55.717762,,2467.058
1669280150947,54.855644,,2467.471
1669280151480,55.263157,,2468.004
1669280151991,56.777493,,2468.515
1669280152522,58.19071,,2469.046
1669280152980,52.42967,,2469.504
1669280153526,58.82353,,2470.05
1669280153968,60.95718,,2470.492
1669280154472,60.263157,,2470.996
1669280154984,59.862385,,2471.508
1669280155451,54.010696,,2471.975
1669280155970,55.256725,,2472.494
1669280156492,55.06173,,2473.016
1669280156986,53.0343,,2473.51
1669280157463,52.835052,,2473.987
1669280158056,54.761906,,2474.58
1669280158488,56.683167,,2475.012
1669280158973,58.536587,,2475.497
1669280159485,51.42857,,2476.009
1669280160007,52.736317,,2476.531
1669280160396,65.6,,2476.92
1669280160962,62.470863,,2477.486
1669280161507,54.146343,,2478.031
1669280161999,54.341736,,2478.523
1669280162539,54.846336,,2479.063
1669280162995,56.473827,,2479.519
1669280163607,55.365852,,2480.131
1669280163984,65.330185,,2480.508
1669280164450,64.09574,,2480.974
1669280164985,57.92079,,2481.509
1669280165525,53.846153,,2482.049
1669280166038,56.07235,,2482.562
1669280166487,56.349205,,2483.011
1669280167048,53.596287,,2483.572
1669280167522,54.77528,,2484.046
1669280167988,57.175926,,2484.512
1669280168456,56.5,,2484.98
1669280169010,59.947643,,2485.534
1669280169460,61.893204,,2485.984
1669280170072,56.20609,,2486.596
1669280170480,54.06824,,2487.004
1669280171020,57.65306,,2487.544
1669280171536,52.41546,,2488.06
1669280171929,54.473682,,2488.453
1669280172491,53.286385,,2489.015
1669280173073,53.846153,,2489.597
1669280173546,54.71698,,2490.07
1669280173972,60.98191,,2490.496
1669280174568,56.880733,,2491.092
1669280175014,54.594593,,2491.538
1669280175500,55.38847,,2492.024
1669280176009,56.904762,,2492.533
1669280176527,54.36409,,2493.051
1669280177000,53.117207,,2493.524
1669280177529,53.580902,,2494.053
1669280178075,55.730335,,2494.599
1669280178603,55.525608,,2495.127
1669280178981,59.793816,,2495.505
1669280179537,60.84788,,2496.061
1669280180028,56.91906,,2496.552
1669280180525,54.634148,,2497.049
1669280181002,59.536083,,2497.526
1669280181469,55.50239,,2497.993
1669280182074,51.941746,,2498.598
1669280182516,58.490566,,2499.04
1669280183058,55.79196,,2499.582
1669280183562,58.097687,,2500.086
1669280183972,59.89975,,2500.496
1669280184431,58.51064,,2500.955
1669280185010,57.471264,,2501.534
1669280185530,53.383457,,2502.054
1669280186008,58.048782,,2502.532
1669280186585,51.187336,,2503.109
1669280187031,57.553955,,2503.555
1669280187513,52.989132,,2504.037
1669280188011,57.07434,,2504.535
1669280188621,53.333332,,2505.145
1669280188969,60.20672,,2505.493
1669280189533,61.72249,,2506.057
1669280190039,59.0,,2506.563
1669280190576,55.376343,,2507.1
1669280190973,54.03423,,2507.497
1669280191573,54.58937,,2508.097
1669280192077,53.30073,,2508.601
1669280192549,54.69169,,2509.073
1669280193063,54.27136,,2509.587
1669280193574,55.72519,,2510.098
1669280193993,56.997456,,2510.517
1669280194487,54.975124,,2511.011
1669280195033,52.941177,,2511.557
1669280195551,56.40327,,2512.075
1669280195973,54.430378,,2512.497
1669280196546,53.411766,,2513.07
1669280197048,55.297157,,2513.572
1669280197532,56.09756,,2514.056
1669280197968,55.837563,,2514.492
1669280198591,56.77966,,2515.115
1669280198988,61.53846,,2515.512
1669280199652,58.737865,,2516.176
1669280200077,57.333332,,2516.601
1669280200531,54.731457,,2517.055
1669280201055,55.529953,,2517.579
1669280201566,53.260868,,2518.09
1669280202058,54.336735,,2518.582
1669280202539,54.871796,,2519.063
1669280203103,55.818966,,2519.627
1669280203588,56.21469,,2520.112
1669280203994,58.690178,,2520.518
1669280204566,58.290157,,2521.09
1669280205081,57.142857,,2521.605
1669280205588,54.830288,,2522.112
1669280206052,54.761906,,2522.576
1669280206657,55.721394,,2523.181
1669280207026,54.09429,,2523.55
1669280207533,52.755905,,2524.057
1669280207998,55.023922,,2524.522
1669280208658,56.962025,,2525.182
1669280209041,56.171284,,2525.565
1669280209566,51.57895,,2526.09
1669280210079,56.60848,,2526.603
1669280210587,54.166668,,2527.111
1669280211097,54.932735,,2527.621
1669280211583,54.49438,,2528.107
1669280212055,54.767727,,2528.579
1669280212600,54.822334,,2529.124
1669280213071,55.334988,,2529.595
1669280213589,60.73171,,2530.113
1669280214081,63.285023,,2530.605
1669280214548,54.973824,,2531.072
1669280215061,54.219948,,2531.585
1669280215595,55.357143,,2532.119
1669280216047,56.08592,,2532.571
1669280216618,55.08685,,2533.142
1669280217055,53.5,,2533.579
1669280217573,52.894737,,2534.097
1669280218017,55.361595,,2534.541
1669280218594,54.590572,,2535.118
1669280219088,61.55718,,2535.612
1669280219536,57.93651,,2536.06
1669280220068,60.13363,,2536.592
1669280220448,67.97583,,2536.972
1669280221032,58.6758,,2537.556
1669280221588,55.231144,,2538.112
1669280222078,56.234097,,2538.602
1669280222535,57.72152,,2539.059
1669280223140,55.79196,,2539.664
1669280223639,56.54321,,2540.163
1669280224126,63.882065,,2540.65
1669280224592,60.73903,,2541.116
1669280225090,57.53846,,2541.614
1669280225546,53.846153,,2542.07
1669280226072,54.166668,,2542.596
1669280226583,55.128204,,2543.107
1669280227057,56.71642,,2543.581
1669280227570,53.041363,,2544.094
1669280228051,53.452686,,2544.575
1669280228559,55.86592,,2545.083
1669280229031,60.779816,,2545.555
1669280229540,58.62069,,2546.064
1669280230072,56.52174,,2546.596
1669280230567,53.15534,,2547.091
1669280231097,56.377552,,2547.621
1669280231569,55.99022,,2548.093
1669280232125,56.501183,,2548.649
1669280232579,54.736843,,2549.103
1669280233130,56.410255,,2549.654
1669280233677,55.70652,,2550.201
1669280234053,70.04951,,2550.577
1669280234468,54.80226,,2550.992
1669280234948,34.771572,,2551.472
1669280235495,30.679157,,2552.019
1669280235995,43.781094,,2552.519
1669280236527,38.940094,,2553.051
1669280237008,38.069706,,2553.532
1669280237582,36.17021,,2554.106
1669280238013,38.46154,,2554.537
1669280238617,44.757034,,2555.141
1669280239057,54.11471,,2555.581
1669280239599,51.294117,,2556.123
1669280240092,36.43216,,2556.616
1669280240593,40.0,,2557.117
1669280240953,45.34884,,2557.477
1669280241569,39.753086,,2558.093
1669280242070,47.272728,,2558.594
1669280242523,41.25,,2559.047
1669280243020,47.715736,,2559.544
1669280243661,47.393364,,2560.185
1669280244092,55.470737,,2560.616
1669280244627,50.118763,,2561.151
1669280245040,49.42529,,2561.564
1669280245644,43.548386,,2562.168
1669280245996,43.98907,,2562.52
1669280246497,40.640392,,2563.021
1669280247020,35.96059,,2563.544
1669280247593,36.190475,,2564.117
1669280248104,50.0,,2564.628
1669280248651,50.827423,,2565.175
1669280249051,51.31579,,2565.575
1669280249609,48.711945,,2566.133
1669280250074,41.089108,,2566.598
1669280250568,35.038364,,2567.092
1669280251005,43.489582,,2567.529
1669280251608,40.674156,,2568.132
1669280252020,40.874035,,2568.544
1669280252512,43.603134,,2569.036
1669280253111,40.39409,,2569.635
1669280253510,53.101738,,2570.034
1669280254077,48.175182,,2570.601
1669280254504,38.46154,,2571.028
1669280255041,45.177666,,2571.565
1669280255606,39.678898,,2572.13
1669280256033,47.94872,,2572.557
1669280256599,38.40206,,2573.123
1669280257018,38.40399,,2573.542
1669280257586,44.92386,,2574.11
1669280258006,38.701298,,2574.53
1669280258505,49.75,,2575.029
1669280259017,44.1247,,2575.541
1669280259502,39.0,,2576.026
1669280260026,33.496334,,2576.55
1669280260526,37.592136,,2577.05
1669280261017,38.92944,,2577.541
1669280261612,38.041004,,2578.136
1669280261975,57.636887,,2578.499
1669280262478,41.191067,,2579.002
1669280263054,38.00905,,2579.578
1669280263501,56.09756,,2580.025
1669280264018,60.44226,,2580.542
1669280264692,59.464626,,2581.216
1669280265075,52.83019,,2581.599
1669280265608,54.336735,,2582.132
1669280266066,53.94402,,2582.59
1669280266532,54.639175,,2583.056
1669280267132,54.146343,,2583.656
1669280267678,56.161137,,2584.202
1669280268107,56.216217,,2584.631
1669280268605,58.390804,,2585.129
1669280269088,58.287292,,2585.612
1669280269646,63.04348,,2586.17
1669280270169,54.135338,,2586.693
1669280270591,57.73196,,2587.115
1669280271123,54.61347,,2587.647
1669280271671,52.870815,,2588.195
1669280272133,55.844154,,2588.657
1669280272595,54.469273,,2589.119
1669280273123,55.25,,2589.647
1669280273593,57.420925,,2590.117
1669280274108,57.76699,,2590.632
1669280274617,56.25,,2591.141
1669280275052,56.692913,,2591.576
1669280275630,54.65394,,2592.154
1669280276105,55.764076,,2592.629
1669280276664,52.319588,,2593.188
1669280277101,54.744526,,2593.625
1669280277658,54.736843,,2594.182
1669280278105,53.17647,,2594.629
1669280278679,57.692307,,2595.203
1669280279110,58.44156,,2595.634
1669280279650,59.39086,,2596.174
1669280280081,57.106598,,2596.605
1669280280544,57.180157,,2597.068
1669280281122,56.20609,,2597.646
1669280281654,54.95283,,2598.178
1669280282163,56.632652,,2598.687
1669280282643,54.569893,,2599.167
1669280283126,55.583126,,2599.65
1669280283731,54.698795,,2600.255
1669280284139,57.32984,,2600.663
1669280284609,58.65633,,2601.133
1669280285158,57.389164,,2601.682
1669280285689,56.60848,,2602.213
1669280286161,55.582523,,2602.685
1669280286636,55.20581,,2603.16
1669280287132,54.285713,,2603.656
1669280287670,58.064518,,2604.194
1669280288133,57.28395,,2604.657
1669280288677,58.411217,,2605.201
1669280289108,63.00268,,2605.632
1669280289587,61.307903,,2606.111
1669280290171,58.96861,,2606.695
1669280290590,53.295128,,2607.114
1669280291176,55.982906,,2607.7
1669280291642,58.064518,,2608.166
1669280292144,54.568527,,2608.668
1669280292626,53.551914,,2609.15
1669280293146,50.678734,,2609.67
1669280293714,57.772022,,2610.238
1669280294084,53.80117,,2610.608
1669280294592,57.627117,,2611.116
1669280295169,56.958763,,2611.693
1669280295657,56.338028,,2612.181
1669280296141,54.791153,,2612.665
1669280296666,56.03015,,2613.19
1669280297105,53.82586,,2613.629
1669280297650,56.763287,,2614.174
1669280298143,57.217846,,2614.667
1669280298704,56.641605,,2615.228
1669280299077,63.28125,,2615.601
1669280299582,62.7027,,2616.106
1669280300155,58.035713,,2616.679
1669280300636,56.823822,,2617.16
1669280301136,55.01355,,2617.66
1669280301664,53.056236,,2618.188
1669280302165,62.763466,,2618.689
1669280302665,51.373627,,2619.189
1669280303166,56.157635,,2619.69
1669280303617,62.287106,,2620.141
1669280304138,57.598038,,2620.662
1669280304707,60.297768,,2621.231
1669280305170,53.968254,,2621.694
1669280305582,54.36409,,2622.106
1669280306131,60.459183,,2622.655
1669280306677,54.15677,,2623.201
1669280307160,56.769596,,2623.684
1669280307677,51.958225,,2624.201
1669280308166,54.787235,,2624.69
1669280308667,58.064518,,2625.191
1669280309132,57.71144,,2625.656
1669280309619,67.00252,,2626.143
1669280310027,35.69405,,2626.551
1669280310523,23.880596,,2627.047
1669280311099,35.69794,,2627.623
1669280311627,46.76617,,2628.151
1669280312078,39.896374,,2628.602
1669280312649,38.848923,,2629.173
1669280313125,33.73494,,2629.649
1669280313601,46.33508,,2630.125
1669280314141,51.86916,,2630.665
1669280314649,47.15026,,2631.173
1669280315082,41.81818,,2631.606
1669280315595,39.756096,,2632.119
1669280316112,38.68613,,2632.636
1669280316628,38.048782,,2633.152
1669280317147,49.379654,,2633.671
1669280317536,45.027626,,2634.06
1669280318024,29.55145,,2634.548
1669280318625,50.112865,,2635.149
1669280319138,58.646618,,2635.662
1669280319612,54.404144,,2636.136
1669280320157,53.255814,,2636.681
1669280320661,51.912567,,2637.185
1669280321163,58.432304,,2637.687
1669280321633,53.11653,,2638.157
1669280322150,54.18719,,2638.674
1669280322660,52.1197,,2639.184
1669280323200,53.960396,,2639.724
1669280323703,57.212715,,2640.227
1669280324095,54.084507,,2640.619
1669280324692,53.012047,,2641.216
1669280325147,53.94737,,2641.671
1669280325673,54.881268,,2642.197
1669280326169,55.580357,,2642.693
1669280326669,52.867832,,2643.193
1669280327209,51.742626,,2643.733
1669280327670,55.63549,,2644.194
1669280328171,54.672897,,2644.695
1669280328691,57.712765,,2645.215
1669280329163,52.32274,,2645.687
1669280329624,55.11811,,2646.148
1669280330173,52.835052,,2646.697
1669280330717,53.634087,,2647.241
1669280331170,58.536587,,2647.694
1669280331644,58.080807,,2648.168
1669280332185,57.80488,,2648.709
1669280332637,57.853405,,2649.161
1669280333192,57.622738,,2649.716
1669280333614,63.212437,,2650.138
1669280334151,68.286446,,2650.675
1669280334687,62.302483,,2651.211
1669280335097,57.142857,,2651.621
1669280335611,55.555557,,2652.135
1669280336155,57.72152,,2652.679
1669280336673,54.869358,,2653.197
1669280337199,55.6391,,2653.723
1669280337686,55.334988,,2654.21
1669280338188,53.30073,,2654.712
1669280338655,58.139534,,2655.179
1669280339189,56.52174,,2655.713
1669280339711,55.889725,,2656.235
1669280340101,56.763927,,2656.625
1669280340670,58.252426,,2657.194
1669280341167,59.673023,,2657.691
1669280341726,55.21327,,2658.25
1669280342193,55.773956,,2658.717
1669280342721,56.067963,,2659.245
1669280343168,54.0201,,2659.692
1669280343688,59.445843,,2660.212
1669280344199,63.09227,,2660.723
1669280344751,57.0,,2661.275
1669280345150,51.06383,,2661.674
1669280345713,54.34243,,2662.237
1669280346207,55.172413,,2662.731
1669280346710,53.645832,,2663.234
1669280347170,51.629074,,2663.694
1669280347692,53.46062,,2664.216
1669280348210,54.71698,,2664.734
1669280348696,60.215054,,2665.22
1669280349170,60.340633,,2665.694
1669280349651,59.036144,,2666.175
1669280350233,52.42967,,2666.757
1669280350708,54.694836,,2667.232
1669280351181,55.737705,,2667.705
1669280351755,55.99022,,2668.279
1669280352163,54.617413,,2668.687
1669280352681,54.522614,,2669.205
1669280353172,51.09489,,2669.696
1669280353670,58.263306,,2670.194
1669280354211,60.097324,,2670.735
1669280354678,66.41791,,2671.202
1669280355209,54.58937,,2671.733
1669280355654,54.78036,,2672.178
1669280356197,57.07865,,2672.721
1669280356687,53.743317,,2673.211
1669280357167,58.852867,,2673.691
1669280357579,48.895027,,2674.103
1669280358067,25.310173,,2674.591
1669280358617,34.204277,,2675.141
1669280359115,51.49254,,2675.639
1669280359650,45.153664,,2676.174
1669280360217,41.609196,,2676.741
1669280360687,50.3937,,2677.211
1669280361176,46.973366,,2677.7
1669280361705,45.41063,,2678.229
1669280362160,46.233765,,2678.684
1669280362652,53.045685,,2679.176
1669280363177,40.546696,,2679.701
1669280363683,43.98977,,2680.207
1669280364211,45.918365,,2680.735
1669280364732,47.0,,2681.256
1669280365181,40.703518,,2681.705
1669280365706,39.04762,,2682.23
1669280366176,46.115288,,2682.7
1669280366671,38.61386,,2683.195
1669280367192,37.86408,,2683.716
1669280367680,38.75,,2684.204
1669280368180,37.531487,,2684.704
1669280368669,45.588234,,2685.193
1669280369133,42.744064,,2685.657
1669280369701,40.046837,,2686.225
1669280370205,37.317074,,2686.729
1669280370670,39.686684,,2687.194
1669280371204,39.277107,,2687.728
1669280371675,35.233162,,2688.199
1669280372163,38.07229,,2688.687
1669280372669,37.408314,,2689.193
1669280373192,39.65087,,2689.716
1669280373681,44.117645,,2690.205
1669280374183,50.507614,,2690.707
1669280374672,46.401985,,2691.196
1669280375189,41.102757,,2691.713
1669280375671,41.075794,,2692.195
1669280376175,37.837837,,2692.699
1669280376706,39.07767,,2693.23
1669280377170,39.01809,,2693.694
1669280377702,39.479904,,2694.226
1669280378170,36.950905,,2694.694
1669280378722,43.6409,,2695.246
1669280379171,35.14212,,2695.695
1669280379792,37.148594,,2696.316
1669280380187,40.809967,,2696.711
1669280380696,37.65586,,2697.22
1669280381204,38.349514,,2697.728
1669280381727,39.847717,,2698.251
1669280382167,40.10283,,2698.691
1669280382706,38.207546,,2699.23
1669280383211,37.07317,,2699.735
1669280383698,46.753246,,2700.222
1669280384177,43.85965,,2700.701
1669280384709,46.813725,,2701.233
1669280385200,39.328537,,2701.724
1669280385680,38.84712,,2702.204
1669280386168,39.795918,,2702.692
1669280386689,38.92774,,2703.213
1669280387206,37.470165,,2703.73
1669280387710,36.674816,,2704.234
1669280388197,36.41161,,2704.721
1669280388709,45.29262,,2705.233
1669280389181,47.188263,,2705.705
1669280389726,42.62295,,2706.25
1669280390194,39.086296,,2706.718
1669280390691,37.593987,,2707.215
1669280391204,39.756096,,2707.728
1669280391743,40.0,,2708.267
1669280392189,39.466667,,2708.713
1669280392687,33.004925,,2709.211
1669280393210,36.803875,,2709.734
1669280393709,43.765903,,2710.233
1669280394207,45.771145,,2710.731
1669280394708,48.994976,,2711.232
1669280395208,37.15711,,2711.732
1669280395707,38.834953,,2712.231
1669280396208,38.345863,,2712.732
1669280396675,37.700535,,2713.199
1669280397206,40.0,,2713.73
1669280397711,38.942307,,2714.235
1669280398194,38.107418,,2714.718
1669280398733,45.959595,,2715.257
1669280399207,44.987774,,2715.731
1669280399726,42.431763,,2716.25
1669280400186,37.912086,,2716.71
1669280400676,47.394543,,2717.2
1669280401209,42.583733,,2717.733
1669280401711,43.5,,2718.235
1669280402189,44.59103,,2718.713
1669280402693,45.06329,,2719.217
1669280403187,42.610836,,2719.711
1669280403679,42.67677,,2720.203
1669280404185,46.043167,,2720.709
1669280404711,44.529263,,2721.235
1669280405192,39.608803,,2721.716
1669280405726,40.78624,,2722.25
1669280406188,47.188263,,2722.712
1669280406706,40.547264,,2723.23
1669280407209,40.54054,,2723.733
1669280407725,37.373737,,2724.249
1669280408224,38.88889,,2724.748
1669280408706,43.414635,,2725.23
1669280409206,46.035805,,2725.73
1669280409713,44.93827,,2726.237
1669280410207,34.430378,,2726.731
1669280410725,38.271606,,2727.249
1669280411199,41.116753,,2727.723
1669280411726,37.86408,,2728.25
1669280412225,40.384617,,2728.749
1669280412705,39.622643,,2729.229
1669280413218,37.349396,,2729.742
1669280413730,50.0,,2730.254
1669280414118,60.559006,,2730.642
1669280414619,37.81726,,2731.143
1669280415176,42.350334,,2731.7
1669280415681,51.364765,,2732.205
