RecordTime,PSS-main-6006(MB),extra,SimpleTime
1669201351914,398.76562,,2254.727
1669201353031,398.76074,,2255.844
1669201353849,396.86426,,2256.662
1669201354950,397.23535,,2257.763
1669201355866,398.92188,,2258.679
1669201356844,398.79395,,2259.657
1669201358024,397.0078,,2260.837
1669201358886,396.93848,,2261.699
1669201359970,398.90234,,2262.783
1669201360897,398.85547,,2263.71
1669201362020,398.85254,,2264.833
1669201362840,396.9463,,2265.653
1669201355866,398.92188,,2258.679
1669201356844,398.79395,,2259.657
1669201358024,397.0078,,2260.837
1669201358886,396.93848,,2261.699
1669201359970,398.90234,,2262.783
1669201360897,398.85547,,2263.71
1669201362020,398.85254,,2264.833
1669201362840,396.9463,,2265.653
1669201364293,398.83203,,2267.106
1669201365012,399.19824,,2267.825
1669201366016,398.83105,,2268.829
1669201366974,398.88672,,2269.787
1669201367939,398.84863,,2270.752
1669201368892,396.97363,,2271.705
1669201369990,397.04297,,2272.803
1669201370890,398.8955,,2273.703
1669201371872,397.0244,,2274.685
1669201372802,357.3213,,2275.615
1669201373845,399.29785,,2276.658
1669201374858,398.96875,,2277.671
1669201375916,397.00098,,2278.729
1669201376869,398.94336,,2279.682
1669201378011,398.99707,,2280.824
1669201378839,398.99707,,2281.652
1669201379929,397.1504,,2282.742
1669201380893,399.22168,,2283.706
1669201381862,397.06348,,2284.675
1669201382921,399.5996,,2285.734
1669201383881,358.22363,,2286.694
1669201385797,399.31836,,2288.61
1669201386982,399.31738,,2289.795
1669201387959,399.36816,,2290.772
1669201389049,397.41895,,2291.862
1669201389872,397.5293,,2292.685
1669201391044,397.37988,,2293.857
1669201391853,399.72754,,2294.666
1669201392853,397.4502,,2295.666
1669201394441,397.52246,,2297.254
1669201395451,397.4414,,2298.264
1669201396408,397.29102,,2299.221
1669201397371,399.24414,,2300.184
1669201398302,399.29883,,2301.115
1669201399952,399.3379,,2302.765
1669201400840,397.31738,,2303.653
1669201401852,358.5791,,2304.665
1669201403849,358.22852,,2306.662
1669201404878,397.29883,,2307.691
1669201405875,399.30957,,2308.688
1669201406833,399.3457,,2309.646
1669201407836,397.46484,,2310.649
1669201408946,397.4668,,2311.759
1669201409990,397.45508,,2312.803
1669201410955,397.71582,,2313.768
1669201411893,397.45996,,2314.706
1669201412919,397.3496,,2315.732
1669201413961,397.33008,,2316.774
1669201414930,397.36914,,2317.743
1669201415868,397.37207,,2318.681
1669201416950,397.39258,,2319.763
1669201417891,399.35742,,2320.704
1669201418935,397.43945,,2321.748
1669201420072,397.79395,,2322.885
1669201421331,397.4668,,2324.144
1669201421990,397.4502,,2324.803
1669201422883,397.3994,,2325.696
1669201423918,399.33984,,2326.731
1669201425151,397.43945,,2327.964
1669201425858,397.5371,,2328.671
1669201426831,397.5254,,2329.644
1669201427894,397.5166,,2330.707
1669201428874,399.7705,,2331.687
1669201429914,399.583,,2332.727
1669201430880,397.55762,,2333.693
1669201431836,399.50488,,2334.649
1669201432902,357.87305,,2335.715
1669201433890,399.52148,,2336.703
1669201435009,399.50098,,2337.822
1669201436003,397.58398,,2338.816
1669201436994,399.5127,,2339.807
1669201437911,398.04883,,2340.724
1669201439053,398.11426,,2341.866
1669201439970,397.7832,,2342.783
1669201440890,399.6582,,2343.703
1669201441851,358.56445,,2344.664
1669201442875,360.50195,,2345.688
1669201444014,397.68848,,2346.827
1669201445227,399.66113,,2348.04
1669201446007,395.73633,,2348.82
1669201446898,395.68066,,2349.711
1669201447950,395.99023,,2350.763
1669201448952,397.31055,,2351.765
1669201449856,395.37598,,2352.669
1669201450997,397.24023,,2353.81
1669201452014,397.2793,,2354.827
1669201452949,395.36914,,2355.762
1669201454007,395.44336,,2356.82
1669201454930,397.31836,,2357.743
1669201455999,395.4502,,2358.812
1669201456857,397.68555,,2359.67
1669201457888,395.50195,,2360.701
1669201459035,397.45508,,2361.848
1669201460047,397.458,,2362.86
1669201461406,397.43066,,2364.219
1669201462429,395.5332,,2365.242
1669201463599,395.62012,,2366.412
1669201464413,395.56348,,2367.226
1669201465411,395.61133,,2368.224
1669201466389,397.83398,,2369.202
1669201467398,397.58008,,2370.211
1669201468536,395.7871,,2371.349
1669201469537,397.61035,,2372.35
1669201477370,395.72852,,2380.183
1669201479007,397.75684,,2381.82
1669201480195,395.8379,,2383.008
1669201481001,395.76367,,2383.814
1669201482032,397.71387,,2384.845
1669201482977,397.76953,,2385.79
1669201484112,395.76465,,2386.925
1669201484991,398.06152,,2387.804
1669201486031,397.76758,,2388.844
1669201486921,397.7295,,2389.734
1669201487948,397.7246,,2390.761
1669201488889,395.85254,,2391.702
1669201490301,395.89648,,2393.114
1669201490989,397.80176,,2393.802
1669201495900,395.9082,,2398.713
1669201496892,397.8545,,2399.705
1669201497930,395.96582,,2400.743
1669201498848,397.8662,,2401.661
1669201500198,397.9668,,2403.011
1669201500978,396.0127,,2403.791
1669201506612,397.93652,,2409.425
1669201507507,397.95117,,2410.32
1669201508441,396.14062,,2411.254
1669201509495,398.07227,,2412.308
1669201510757,398.07227,,2413.57
1669201511615,396.0879,,2414.428
1669201512513,398.40234,,2415.326
1669201513556,398.08398,,2416.369
1669201514470,398.05273,,2417.283
1669201515546,396.13574,,2418.359
1669201516696,398.1045,,2419.509
1669201517519,398.10742,,2420.332
1669201518422,396.33398,,2421.235
1669201519431,396.29102,,2422.244
1669201520523,396.2998,,2423.336
1669201521461,396.30762,,2424.274
1669201522889,398.29492,,2425.702
1669201523992,398.2705,,2426.805
1669201525078,398.20508,,2427.891
1669201526049,398.23926,,2428.862
1669201538011,398.4541,,2440.824
1669201539391,398.5381,,2442.204
1669201540533,398.82324,,2443.346
1669201541451,396.4873,,2444.264
1669201542482,398.44336,,2445.295
1669201543401,398.4961,,2446.214
1669201544476,396.66113,,2447.289
1669201545580,398.57812,,2448.393
1669201546677,396.58398,,2449.49
1669201547550,398.5459,,2450.363
1669201548559,398.6621,,2451.372
1669201549451,397.13867,,2452.264
1669201550576,398.6914,,2453.389
1669201551555,398.5918,,2454.368
1669201552431,396.7129,,2455.244
1669201553449,396.76465,,2456.262
1669201554610,396.7871,,2457.423
1669201555632,398.64746,,2458.445
1669201556713,396.73633,,2459.526
1669201557559,398.63086,,2460.372
1669201558447,396.7793,,2461.26
1669201559508,397.18164,,2462.321
1669201560531,396.83496,,2463.344
1669201561431,396.83203,,2464.244
1669201562470,407.19238,,2465.283
1669201563591,436.76855,,2466.404
1669201564636,399.4707,,2467.449
1669201565502,399.36133,,2468.315
1669201566569,399.44727,,2469.382
1669201567569,399.40234,,2470.382
1669201568625,399.8623,,2471.438
1669201569496,397.5879,,2472.309
1669201570613,399.583,,2473.426
1669201571579,397.61914,,2474.392
1669201572612,399.56152,,2475.425
1669201573972,399.51172,,2476.785
1669201574935,399.53027,,2477.748
1669201575955,397.64258,,2478.768
1669201576954,397.65527,,2479.767
1669201577973,397.96875,,2480.786
1669201578987,397.60352,,2481.8
1669201580132,399.63574,,2482.945
1669201581033,397.71387,,2483.846
1669201581986,397.6914,,2484.799
1669201583010,399.54102,,2485.823
1669201583954,399.63867,,2486.767
1669201584936,397.62793,,2487.749
1669201586075,399.4287,,2488.888
1669201586949,399.91992,,2489.762
1669201588133,397.51758,,2490.946
1669201588975,399.69434,,2491.788
1669201590072,397.83008,,2492.885
1669201591006,397.2412,,2493.819
1669201592511,397.74902,,2495.324
1669201593517,399.67383,,2496.33
1669201594460,397.69434,,2497.273
1669201595504,397.7295,,2498.317
1669201596463,399.96582,,2499.276
1669201597706,397.7588,,2500.519
1669201598577,399.7295,,2501.39
1669201599511,397.82324,,2502.324
1669201600529,360.20117,,2503.342
1669201601551,399.70312,,2504.364
1669201607927,397.88184,,2510.74
1669201609089,399.87695,,2511.902
1669201610164,399.92773,,2512.977
1669201611174,397.917,,2513.987
1669201612066,397.96777,,2514.879
1669201612995,399.8496,,2515.808
1669201614110,397.9756,,2516.923
1669201615056,400.2129,,2517.869
1669201616007,397.92383,,2518.82
1669201617459,397.9463,,2520.272
1669201618467,398.0879,,2521.28
1669201619455,397.99512,,2522.268
1669201620534,399.95117,,2523.347
1669201621537,399.89648,,2524.35
1669201622657,398.01465,,2525.47
1669201623551,400.31836,,2526.364
1669201624467,397.9746,,2527.28
1669201625511,399.89258,,2528.324
1669201626694,398.0459,,2529.507
1669201627629,399.9082,,2530.442
1669201628510,400.02832,,2531.323
1669201629671,398.0996,,2532.484
1669201630526,398.15137,,2533.339
1669201631621,398.2246,,2534.434
1669201632602,398.14355,,2535.415
1669201633558,398.57227,,2536.371
1669201634592,398.13086,,2537.405
1669201635572,398.1543,,2538.385
1669201636603,400.09277,,2539.416
1669201637536,400.15332,,2540.349
1669201638559,400.14355,,2541.372
1669201639489,400.1416,,2542.302
1669201640629,398.27832,,2543.442
1669201641528,400.20117,,2544.341
1669201642791,398.4082,,2545.604
1669201643550,398.32715,,2546.363
1669201644674,400.15137,,2547.487
1669201645672,400.20117,,2548.485
1669201646570,400.18848,,2549.383
1669201647513,398.26855,,2550.326
1669201648613,398.81836,,2551.426
1669201649520,401.20898,,2552.333
1669201650582,400.75977,,2553.395
1669201657069,398.74512,,2559.882
1669201658195,400.68848,,2561.008
1669201659052,398.74414,,2561.865
1669201660251,398.8379,,2563.064
1669201661049,399.1631,,2563.862
1669201661935,398.81836,,2564.748
1669201663171,398.8545,,2565.984
1669201664157,400.583,,2566.97
1669201665233,400.5791,,2568.046
1669201666647,400.583,,2569.46
1669201667484,398.5996,,2570.297
1669201668568,398.7207,,2571.381
1669201669629,400.67773,,2572.442
1669201670551,400.99805,,2573.364
1669201671466,400.64648,,2574.279
1669201678755,398.84277,,2581.568
1669201679981,401.14062,,2582.794
1669201681013,398.79492,,2583.826
1669201682047,400.74902,,2584.86
1669201687489,398.89648,,2590.302
1669201689025,399.56738,,2591.838
1669201690153,400.75586,,2592.966
1669201691214,400.7129,,2594.027
1669201692394,398.8506,,2595.207
1669201693138,398.94727,,2595.951
1669201694104,398.87988,,2596.917
1669201695170,398.8662,,2597.983
1669201696149,398.9463,,2598.962
1669201702570,399.0293,,2605.383
1669201703547,401.04102,,2606.36
1669201704590,399.00586,,2607.403
1669201705717,360.71094,,2608.53
1669201706570,398.95117,,2609.383
1669201712514,401.0166,,2615.327
1669201713530,401.01367,,2616.343
1669201714536,398.62012,,2617.349
1669201715543,399.06445,,2618.356
1669201716682,399.4287,,2619.495
1669201717635,399.13574,,2620.448
1669201719017,401.18555,,2621.83
1669201719966,401.19336,,2622.779
1669201721035,401.13965,,2623.848
1669201722047,401.14648,,2624.86
1669201723039,401.10742,,2625.852
1669201724085,401.25977,,2626.898
1669201725025,399.34863,,2627.838
1669201726194,401.5293,,2629.007
1669201727064,399.34668,,2629.877
1669201728078,399.2881,,2630.891
1669201729217,399.3418,,2632.03
1669201730094,401.3037,,2632.907
1669201731130,401.22754,,2633.943
1669201732289,401.26562,,2635.102
1669201733024,401.2998,,2635.837
1669201734187,399.38184,,2637.0
1669201735109,399.7334,,2637.922
1669201736198,399.34277,,2639.011
1669201737075,399.33887,,2639.888
1669201738107,399.3789,,2640.92
1669201739137,401.32617,,2641.95
1669201740157,399.4707,,2642.97
1669201741095,401.4248,,2643.908
1669201742193,400.84668,,2645.006
1669201747608,359.32324,,2650.421
1669201748536,401.50684,,2651.349
1669201749542,401.40527,,2652.355
1669201750596,401.46387,,2653.409
1669201751655,401.37793,,2654.468
1669201752657,397.4756,,2655.47
1669201753716,399.13477,,2656.529
1669201754656,398.7295,,2657.469
1669201756104,398.2793,,2658.917
1669201767624,398.90527,,2670.437
1669201768717,398.89355,,2671.53
1669201769654,397.0332,,2672.467
1669201771132,398.9795,,2673.945
1669201772133,396.3496,,2674.946
1669201773068,397.4131,,2675.881
1669201774169,396.9131,,2676.982
1669201775241,395.9746,,2678.054
1669201776249,396.01074,,2679.062
1669201777157,395.93457,,2679.97
1669201778072,397.87695,,2680.885
1669201779014,397.9619,,2681.827
1669201780133,396.06543,,2682.946
1669201781220,396.36133,,2684.033
1669201782063,397.02637,,2684.876
1669201783101,396.05762,,2685.914
1669201784019,396.13574,,2686.832
1669201785012,396.0498,,2687.825
1669201786012,396.05762,,2688.825
1669201787136,397.4463,,2689.949
1669201788030,396.2041,,2690.843
1669201789084,398.00684,,2691.897
1669201790105,396.09277,,2692.918
1669201791072,398.30957,,2693.885
1669201792106,396.0957,,2694.919
1669201793032,397.97266,,2695.845
1669201794072,396.06934,,2696.885
1669201795049,396.13086,,2697.862
1669201796251,395.09082,,2699.064
1669201797134,397.95605,,2699.947
1669201798215,396.0703,,2701.028
1669201799131,398.05762,,2701.944
1669201800146,358.49023,,2702.959
1669201801185,396.16602,,2703.998
1669201802287,398.06543,,2705.1
1669201803121,396.12402,,2705.934
1669201804148,396.1006,,2706.961
1669201805474,398.1162,,2708.287
1669201806996,396.64355,,2709.809
1669201808082,398.51758,,2710.895
1669201809191,397.08984,,2712.004
1669201810220,399.07227,,2713.033
1669201811158,398.58105,,2713.971
1669201812153,398.62793,,2714.966
1669201813016,396.15918,,2715.829
1669201814726,357.0498,,2717.539
1669201815633,398.667,,2718.446
1669201816753,396.75293,,2719.566
1669201817638,398.62012,,2720.451
1669201818692,397.1709,,2721.505
1669201819546,357.64746,,2722.359
1669201820827,396.8584,,2723.64
1669201821798,398.50977,,2724.611
1669201822593,396.50977,,2725.406
1669201823698,398.50293,,2726.511
1669201825088,396.65137,,2727.901
1669201826097,357.2881,,2728.91
1669201827026,398.43262,,2729.839
1669201828073,398.8496,,2730.886
1669201829572,398.51758,,2732.385
1669201830637,396.59277,,2733.45
1669201831634,396.5537,,2734.447
1669201832528,398.49805,,2735.341
1669201833572,396.63184,,2736.385
1669201834568,398.52148,,2737.381
1669201835588,398.50684,,2738.401
1669201836591,396.49902,,2739.404
1669201837632,396.87402,,2740.445
1669201838603,396.56543,,2741.416
1669201839672,398.55273,,2742.485
1669201840598,396.6787,,2743.411
1669201841625,398.54688,,2744.438
1669201843082,398.56934,,2745.895
1669201844048,396.6045,,2746.861
1669201845165,396.56543,,2747.978
1669201846213,398.54102,,2749.026
1669201847139,398.9121,,2749.952
1669201848150,396.70996,,2750.963
1669201849090,398.6631,,2751.903
1669201850156,398.70605,,2752.969
1669201851136,398.6123,,2753.949
1669201852291,398.667,,2755.104
1669201853097,398.60742,,2755.91
1669201854115,398.6787,,2756.928
1669201855072,359.4082,,2757.885
1669201856114,397.05762,,2758.927
1669201857349,398.6328,,2760.162
1669201858221,398.66992,,2761.034
1669201859269,398.64746,,2762.082
1669201860335,398.7412,,2763.148
1669201861180,396.84277,,2763.993
1669201868196,399.0039,,2771.009
1669201869227,398.7461,,2772.04
1669201870158,396.8877,,2772.971
1669201871216,357.63184,,2774.029
1669201872266,398.78418,,2775.079
1669201873307,398.77148,,2776.12
1669201874211,397.19043,,2777.024
1669201875262,398.74805,,2778.075
1669201876273,396.8545,,2779.086
1669201877412,398.77246,,2780.225
1669201878074,396.94824,,2780.887
1669201879130,396.86816,,2781.943
1669201880171,396.90625,,2782.984
1669201881137,398.82324,,2783.95
1669201882145,398.85547,,2784.958
1669201883347,396.9004,,2786.16
1669201884182,397.27344,,2786.995
1669201885153,396.8623,,2787.966
1669201886683,396.94043,,2789.496
1669201877412,398.77246,,2780.225
1669201878074,396.94824,,2780.887
1669201879130,396.86816,,2781.943
1669201880171,396.90625,,2782.984
1669201881137,398.82324,,2783.95
1669201882145,398.85547,,2784.958
1669201883347,396.9004,,2786.16
1669201884182,397.27344,,2786.995
1669201885153,396.8623,,2787.966
1669201886683,396.94043,,2789.496
1669201893198,397.4873,,2796.011
1669201894111,398.8662,,2796.924
1669201895114,396.93262,,2797.927
1669201896136,398.9004,,2798.949
1669201897206,357.77637,,2800.019
1669201898157,399.01855,,2800.97
1669201899130,397.02734,,2801.943
1669201900222,399.02246,,2803.035
1669201901145,397.03027,,2803.958
1669201902313,397.37793,,2805.126
1669201903196,398.90527,,2806.009
1669201904216,396.96777,,2807.029
1669201905695,399.04785,,2808.508
1669201906669,398.96777,,2809.482
1669201907700,399.03027,,2810.513
1669201908590,397.15527,,2811.403
1669201909676,399.00195,,2812.489
1669201910677,397.14746,,2813.49
1669201911657,397.4707,,2814.47
1669201912687,397.10742,,2815.5
1669201914190,399.01758,,2817.003
1669201915350,399.1172,,2818.163
1669201916334,397.1006,,2819.147
1669201917320,397.12695,,2820.133
1669201918161,399.1543,,2820.974
1669201919212,397.19434,,2822.025
1669201920311,399.12598,,2823.124
1669201921258,397.51758,,2824.071
1669201922173,397.167,,2824.986
1669201923096,397.24414,,2825.909
1669201924207,399.11133,,2827.02
1669201925231,399.15137,,2828.044
1669201926426,399.21387,,2829.239
1669201927528,397.32324,,2830.341
1669201928209,399.0869,,2831.022
1669201929325,399.07324,,2832.138
1669201930213,360.07617,,2833.026
1669201931185,397.26074,,2833.998
1669201932355,399.23242,,2835.168
1669201933181,397.30273,,2835.994
1669201934267,399.16602,,2837.08
1669201935562,399.18262,,2838.375
1669201936633,397.19727,,2839.446
1669201937733,399.13672,,2840.546
1669201939091,397.62402,,2841.904
1669201940134,399.23438,,2842.947
1669201941139,397.26758,,2843.952
1669201943132,399.2754,,2845.945
1669201944103,397.30078,,2846.916
1669201945155,397.37402,,2847.968
1669201946087,397.45508,,2848.9
1669201947218,397.36523,,2850.031
1669201948121,397.74512,,2850.934
1669201949154,397.34277,,2851.967
1669201950170,399.29883,,2852.983
1669201951213,399.24414,,2854.026
1669201952239,397.31055,,2855.052
1669201953116,399.2998,,2855.929
1669201954742,397.31055,,2857.555
1669201955802,397.39844,,2858.615
1669201956560,399.31152,,2859.373
1669201957718,399.7207,,2860.531
1669201958676,399.3457,,2861.489
1669201959661,397.39258,,2862.474
1669201960673,397.51074,,2863.486
1669201961637,397.6006,,2864.45
1669201962816,399.47168,,2865.629
1669201963643,397.61523,,2866.456
1669201964704,397.62402,,2867.517
1669201965675,397.63086,,2868.488
1669201966754,399.87793,,2869.567
1669201967781,397.68164,,2870.594
1669201968776,397.69336,,2871.589
1669201969754,399.62012,,2872.567
1669201970935,397.83105,,2873.748
1669201971661,397.74902,,2874.474
1669201972684,399.67773,,2875.497
1669201973654,399.71387,,2876.467
1669201974656,397.75684,,2877.469
1669201975663,399.69434,,2878.476
1669201976818,398.12402,,2879.631
1669201977757,399.6963,,2880.57
1669201978833,399.79883,,2881.646
1669201979684,397.9795,,2882.497
1669201980608,399.89355,,2883.421
1669201981774,397.93945,,2884.587
1669201983106,399.93555,,2885.919
1669201989183,398.00586,,2891.996
1669201990674,398.1289,,2893.487
1669201991930,398.54883,,2894.743
1669201992952,398.08105,,2895.765
1669201993739,398.07617,,2896.552
1669201994626,398.5127,,2897.439
1669201995848,400.0371,,2898.661
1669201996735,398.0498,,2899.548
1669201997793,399.96387,,2900.606
1669201998831,398.11328,,2901.644
1669201999751,398.14746,,2902.564
1669202000782,400.15137,,2903.595
1669202001910,400.0996,,2904.723
1669202002915,398.20215,,2905.728
1669202003694,400.4873,,2906.507
1669202004752,398.23633,,2907.565
1669202005675,400.1631,,2908.488
1669202006724,398.3213,,2909.537
1669202007892,400.1914,,2910.705
1669202008739,412.70605,,2911.552
1669202009710,443.38086,,2912.523
1669202010768,398.3418,,2913.581
1669202011754,398.3418,,2914.567
1669202012653,400.24902,,2915.466
1669202013700,398.7168,,2916.513
1669202015155,398.40527,,2917.968
1669202016181,400.28027,,2918.994
1669202017207,398.3457,,2920.02
1669202018169,398.52637,,2920.982
1669202019199,397.6045,,2922.012
1669202020251,397.76758,,2923.064
1669202021214,398.45605,,2924.027
1669202022285,400.74805,,2925.098
1669202028668,398.6836,,2931.481
1669202029750,400.57617,,2932.563
1669202030688,398.7256,,2933.501
1669202031827,398.9873,,2934.64
1669202032771,400.6377,,2935.584
1669202033740,398.7871,,2936.553
1669202034667,400.47266,,2937.48
1669202035862,400.50977,,2938.675
1669202036922,400.4336,,2939.735
1669202037880,398.6748,,2940.693
1669202038783,400.4961,,2941.596
1669202039818,400.5293,,2942.631
1669202040795,400.8584,,2943.608
1669202041691,398.91602,,2944.504
1669202042858,398.68262,,2945.671
1669202043729,400.63086,,2946.542
1669202044817,400.47852,,2947.63
1669202045781,400.4541,,2948.594
1669202046874,398.56836,,2949.687
1669202047835,400.57617,,2950.648
1669202048747,400.61816,,2951.56
1669202049775,398.68457,,2952.588
1669202050793,400.96387,,2953.606
1669202051836,400.583,,2954.649
1669202052862,400.67578,,2955.675
1669202053675,400.74023,,2956.488
1669202054822,400.68555,,2957.635
1669202055842,398.69336,,2958.655
1669202056859,398.72656,,2959.672
1669202058051,398.5791,,2960.864
1669202058736,397.70312,,2961.549
1669202059830,396.2871,,2962.643
1669202061281,397.73535,,2964.094
1669202062299,397.78516,,2965.112
1669202063254,397.84277,,2966.067
1669202064234,395.98926,,2967.047
1669202065209,395.90332,,2968.022
1669202066355,397.75977,,2969.168
1669202067329,395.9414,,2970.142
1669202068432,397.98633,,2971.245
1669202069281,396.47363,,2972.094
1669202070722,398.0039,,2973.535
1669202071713,396.0547,,2974.526
1669202072767,397.96973,,2975.58
1669202073722,398.05176,,2976.535
1669202074940,396.0713,,2977.753
1669202075867,397.90332,,2978.68
1669202076797,396.12988,,2979.61
1669202077968,396.11035,,2980.781
1669202078718,398.5088,,2981.531
1669202079686,398.1377,,2982.499
1669202080808,398.09375,,2983.621
1669202081782,396.23828,,2984.595
1669202083018,398.1338,,2985.831
1669202083747,396.84473,,2986.56
1669202084710,398.79688,,2987.523
1669202085790,398.7627,,2988.603
1669202086900,398.53516,,2989.713
1669202087843,398.9453,,2990.656
1669202088933,398.59473,,2991.746
1669202089829,396.74316,,2992.642
1669202090781,396.9502,,2993.594
1669202091753,396.8672,,2994.566
1669202093101,400.30176,,2995.914
1669202093761,398.8047,,2996.574
1669202094775,398.85645,,2997.588
1669202095706,396.94727,,2998.519
1669202096839,397.22754,,2999.652
1669202097807,396.93164,,3000.62
1669202098789,398.87305,,3001.602
1669202099792,398.80078,,3002.605
1669202100773,398.76367,,3003.586
1669202102257,396.86816,,3005.07
1669202103424,398.77148,,3006.237
1669202104382,398.75,,3007.195
1669202105336,396.87305,,3008.149
1669202106374,397.2793,,3009.187
1669202107506,398.90332,,3010.319
1669202108219,396.86914,,3011.032
1669202109280,396.9463,,3012.093
1669202110231,398.8125,,3013.044
1669202111253,396.78613,,3014.066
1669202112262,398.63086,,3015.075
1669202113290,398.76758,,3016.103
1669202114395,398.76367,,3017.208
1669202115312,397.1504,,3018.125
1669202116441,396.8457,,3019.254
1669202117252,398.75098,,3020.065
1669202118217,396.9004,,3021.03
1669202124322,399.16016,,3027.135
1669202125377,398.87207,,3028.19
1669202126332,396.9414,,3029.145
1669202127267,396.92383,,3030.08
1669202128348,396.91895,,3031.161
1669202129267,398.84668,,3032.08
1669202130432,398.9043,,3033.245
1669202131344,396.94434,,3034.157
1669202132302,398.85547,,3035.115
1669202133328,398.90723,,3036.141
1669202134326,399.25488,,3037.139
1669202135761,396.98438,,3038.574
1669202136699,396.97266,,3039.512
1669202137772,396.90625,,3040.585
1669202138706,398.9453,,3041.519
1669202139754,396.99805,,3042.567
1669202140738,397.0039,,3043.551
1669202141735,396.23828,,3044.548
1669202142835,397.2207,,3045.648
1669202143854,398.85742,,3046.667
1669202144729,398.79492,,3047.542
1669202145910,398.97656,,3048.723
1669202146864,397.10547,,3049.677
1669202147987,398.2578,,3050.8
1669202148844,399.0,,3051.657
1669202149826,397.04688,,3052.639
1669202150812,397.08203,,3053.625
1669202152026,397.0791,,3054.839
1669202152885,397.01953,,3055.698
1669202153931,399.0371,,3056.744
1669202154914,399.09082,,3057.727
1669202155936,359.67285,,3058.749
1669202156956,399.01074,,3059.769
1669202157753,397.14453,,3060.566
1669202158898,397.12402,,3061.711
1669202159854,397.1416,,3062.667
1669202160854,399.0664,,3063.667
1669202161918,399.48145,,3064.731
1669202162752,397.10156,,3065.565
1669202163812,399.11816,,3066.625
1669202164836,399.17285,,3067.649
1669202165832,399.21094,,3068.645
1669202166876,397.31348,,3069.689
1669202168124,397.18945,,3070.937
1669202168812,397.37598,,3071.625
1669202169869,357.44238,,3072.682
1669202170851,399.59473,,3073.664
1669202171971,397.34082,,3074.784
1669202173305,397.41406,,3076.118
1669202174393,399.30078,,3077.206
1669202175334,397.43848,,3078.147
1669202176377,397.42676,,3079.19
1669202177362,399.29395,,3080.175
1669202178349,399.38965,,3081.162
1669202179366,399.36816,,3082.179
1669202180368,399.78516,,3083.181
1669202181427,397.49316,,3084.24
1669202182463,397.5088,,3085.276
1669202193801,399.51758,,3096.614
1669202194839,397.09473,,3097.652
1669202195876,397.55273,,3098.689
1669202197285,359.85547,,3100.098
1669202198301,399.90234,,3101.114
1669202199261,399.6338,,3102.074
1669202200377,399.68457,,3103.19
1669202201276,397.68555,,3104.089
1669202202295,399.6328,,3105.108
1669202203460,399.70312,,3106.273
1669202204311,397.7041,,3107.124
1669202205342,397.7666,,3108.155
1669202206497,399.64648,,3109.31
1669202207375,399.6172,,3110.188
1669202208356,398.10156,,3111.169
1669202209280,397.79004,,3112.093
1669202210319,397.85645,,3113.132
1669202211255,399.72754,,3114.068
1669202212472,397.76172,,3115.285
1669202213541,399.24902,,3116.354
1669202214250,397.78906,,3117.063
1669202215397,399.68457,,3118.21
1669202216397,359.35156,,3119.21
1669202217508,400.0244,,3120.321
1669202223930,358.07422,,3126.743
1669202224818,397.9414,,3127.631
1669202226030,399.90234,,3128.843
1669202226917,400.21387,,3129.73
1669202228108,360.0586,,3130.921
1669202228959,397.9414,,3131.772
1669202229915,399.91113,,3132.728
1669202230872,399.8213,,3133.685
1669202231923,397.94238,,3134.736
1669202232809,399.79688,,3135.622
1669202233819,399.86426,,3136.632
1669202234957,354.42578,,3137.77
1669202235979,398.29004,,3138.792
1669202236853,398.05078,,3139.666
1669202237826,357.583,,3140.639
1669202239011,397.9004,,3141.824
1669202239961,359.65234,,3142.774
1669202240840,399.95898,,3143.653
1669202241881,399.917,,3144.694
1669202243246,399.94922,,3146.059
1669202244013,398.0664,,3146.826
1669202244908,398.48047,,3147.721
1669202246072,400.0205,,3148.885
1669202246884,398.08594,,3149.697
1669202248028,398.08984,,3150.841
1669202248838,400.0244,,3151.651
1669202249792,400.03906,,3152.605
1669202250798,398.1377,,3153.611
1669202251785,398.17383,,3154.598
1669202253342,398.17188,,3156.155
1669202254358,400.375,,3157.171
