RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1666942522572,43.0,null,4647.453
1666942523072,43.0,null,4647.953
1666942523572,43.0,null,4648.453
1666942524074,43.0,null,4648.955
1666942525073,43.8,null,4649.954
1666942525573,43.8,null,4650.454
1666942526074,43.4,null,4650.955
1666942526574,43.4,null,4651.455
1666942527074,42.6,null,4651.955
1666942527575,43.8,null,4652.456
1666942528075,42.6,null,4652.956
1666942528576,43.4,null,4653.457
1666942529576,43.4,null,4654.457
1666942530076,43.8,null,4654.957
1666942530576,43.0,null,4655.457
1666942531076,43.8,null,4655.957
1666942531577,43.8,null,4656.458
1666942532077,44.6,null,4656.958
1666942532577,43.0,null,4657.458
1666942533078,43.4,null,4657.959
1666942533578,42.6,null,4658.459
1666942534078,43.4,null,4658.959
1666942534578,42.6,null,4659.459
1666942535079,43.8,null,4659.96
1666942535579,43.4,null,4660.46
1666942536079,43.4,null,4660.96
1666942536579,43.8,null,4661.46
1666942537080,41.8,null,4661.961
1666942537581,42.6,null,4662.462
1666942538081,42.6,null,4662.962
1666942538581,43.4,null,4663.462
1666942539081,43.0,null,4663.962
1666942539582,43.8,null,4664.463
1666942540082,43.8,null,4664.963
1666942540582,43.4,null,4665.463
1666942541083,43.4,null,4665.964
1666942541583,43.0,null,4666.464
1666942542083,42.6,null,4666.964
1666942542583,43.8,null,4667.464
1666942543084,43.8,null,4667.965
1666942543584,43.0,null,4668.465
1666942544084,43.8,null,4668.965
1666942544584,43.4,null,4669.465
1666942545085,43.4,null,4669.966
1666942545586,43.0,null,4670.467
1666942546086,43.0,null,4670.967
1666942546587,42.6,null,4671.468
1666942547087,43.0,null,4671.968
1666942547587,43.8,null,4672.468
1666942548087,43.0,null,4672.968
1666942548587,43.4,null,4673.468
1666942549088,43.4,null,4673.969
1666942549588,43.0,null,4674.469
1666942550088,43.8,null,4674.969
1666942550588,42.6,null,4675.469
1666942551089,42.6,null,4675.97
1666942551589,43.8,null,4676.47
1666942552089,44.2,null,4676.97
1666942552589,44.2,null,4677.47
1666942553090,43.0,null,4677.971
1666942553591,43.4,null,4678.472
1666942554092,43.8,null,4678.973
1666942554592,43.0,null,4679.473
1666942555092,43.4,null,4679.973
1666942555593,43.4,null,4680.474
1666942556093,43.0,null,4680.974
1666942556593,42.6,null,4681.474
1666942557093,44.6,null,4681.974
1666942557594,43.8,null,4682.475
1666942558094,43.0,null,4682.975
1666942558594,44.9,null,4683.475
1666942559094,43.4,null,4683.975
1666942559595,43.0,null,4684.476
1666942560095,43.8,null,4684.976
1666942560595,43.4,null,4685.476
1666942561095,44.2,null,4685.976
1666942561596,43.8,null,4686.477
1666942562096,43.8,null,4686.977
1666942562596,43.8,null,4687.477
1666942563096,43.8,null,4687.977
1666942564097,44.6,null,4688.978
1666942564597,44.2,null,4689.478
1666942565097,44.2,null,4689.978
1666942565598,42.6,null,4690.479
1666942566098,43.8,null,4690.979
1666942566598,42.6,null,4691.479
1666942567098,43.4,null,4691.979
1666942567599,43.4,null,4692.48
1666942568099,43.8,null,4692.98
1666942568599,43.8,null,4693.48
1666942569099,43.0,null,4693.98
1666942569600,43.8,null,4694.481
1666942570100,43.4,null,4694.981
1666942570600,43.8,null,4695.481
1666942571101,43.4,null,4695.982
1666942572101,43.0,null,4696.982
1666942572601,43.4,null,4697.482
1666942573102,43.0,null,4697.983
1666942573602,44.2,null,4698.483
1666942574102,43.4,null,4698.983
1666942574602,43.0,null,4699.483
1666942575102,43.4,null,4699.983
1666942575602,43.4,null,4700.483
1666942576103,43.0,null,4700.984
1666942576603,42.6,null,4701.484
1666942577103,42.6,null,4701.984
1666942577603,44.2,null,4702.484
1666942578103,43.4,null,4702.984
1666942578604,44.2,null,4703.485
1666942579104,43.0,null,4703.985
1666942579604,42.6,null,4704.485
1666942580104,43.4,null,4704.985
1666942580605,43.4,null,4705.486
1666942581105,43.0,null,4705.986
1666942581605,43.0,null,4706.486
1666942582106,43.0,null,4706.987
1666942582606,42.6,null,4707.487
1666942583106,43.0,null,4707.987
1666942583606,43.8,null,4708.487
1666942584107,43.4,null,4708.988
1666942584607,42.6,null,4709.488
1666942585107,43.0,null,4709.988
1666942586108,43.4,null,4710.989
1666942586608,44.2,null,4711.489
1666942587108,42.6,null,4711.989
1666942587608,43.0,null,4712.489
1666942588108,42.6,null,4712.989
1666942588608,43.4,null,4713.489
1666942589109,44.2,null,4713.99
1666942589609,44.2,null,4714.49
1666942590109,43.8,null,4714.99
1666942590610,43.4,null,4715.491
1666942591110,43.4,null,4715.991
1666942591610,43.4,null,4716.491
1666942592111,43.4,null,4716.992
1666942592612,43.0,null,4717.493
1666942593611,43.8,null,4718.492
1666942594112,43.4,null,4718.993
1666942594612,43.8,null,4719.493
1666942595112,43.0,null,4719.993
1666942595613,43.0,null,4720.494
1666942596113,43.4,null,4720.994
1666942596613,42.2,null,4721.494
1666942597113,43.8,null,4721.994
1666942597613,43.8,null,4722.494
1666942598114,43.4,null,4722.995
1666942598615,44.2,null,4723.496
1666942599115,44.2,null,4723.996
1666942600116,43.8,null,4724.997
1666942600616,43.0,null,4725.497
1666942601116,43.4,null,4725.997
1666942601617,43.4,null,4726.498
1666942602117,43.8,null,4726.998
1666942603118,43.4,null,4727.999
1666942603618,45.3,null,4728.499
1666942604118,43.8,null,4728.999
1666942604619,44.2,null,4729.5
1666942605119,42.6,null,4730.0
1666942605619,43.8,null,4730.5
1666942606120,43.0,null,4731.001
1666942606620,43.4,null,4731.501
1666942607120,44.2,null,4732.001
1666942607620,43.0,null,4732.501
1666942608121,43.8,null,4733.002
1666942608621,44.2,null,4733.502
1666942609121,43.4,null,4734.002
1666942609622,43.8,null,4734.503
1666942610122,43.4,null,4735.003
1666942610622,43.0,null,4735.503
1666942611122,43.0,null,4736.003
1666942611622,43.0,null,4736.503
1666942612123,43.4,null,4737.004
1666942612623,43.4,null,4737.504
1666942613123,43.4,null,4738.004
1666942613623,44.2,null,4738.504
1666942614124,43.0,null,4739.005
1666942614624,43.8,null,4739.505
1666942615124,42.6,null,4740.005
1666942615625,43.8,null,4740.506
1666942616125,43.4,null,4741.006
1666942616625,42.2,null,4741.506
1666942617125,43.0,null,4742.006
1666942617626,43.8,null,4742.507
1666942618126,43.4,null,4743.007
1666942618626,43.0,null,4743.507
1666942619126,43.8,null,4744.007
1666942619627,43.0,null,4744.508
1666942620127,43.4,null,4745.008
1666942620627,43.0,null,4745.508
1666942621127,43.0,null,4746.008
1666942621627,43.4,null,4746.508
1666942622128,43.4,null,4747.009
1666942622628,43.8,null,4747.509
1666942623128,43.8,null,4748.009
1666942623629,44.2,null,4748.51
1666942624129,43.8,null,4749.01
1666942624629,43.4,null,4749.51
1666942625130,43.0,null,4750.011
1666942625630,42.6,null,4750.511
1666942626130,43.4,null,4751.011
1666942626631,43.8,null,4751.512
1666942627131,43.8,null,4752.012
1666942627631,43.0,null,4752.512
1666942628131,42.6,null,4753.012
1666942628632,43.4,null,4753.513
1666942629132,43.0,null,4754.013
1666942629632,43.0,null,4754.513
1666942630132,44.2,null,4755.013
1666942630633,43.0,null,4755.514
1666942631133,43.4,null,4756.014
1666942631634,42.6,null,4756.515
1666942632135,43.0,null,4757.016
1666942632635,43.8,null,4757.516
1666942633135,42.6,null,4758.016
1666942633636,43.8,null,4758.517
1666942634136,43.4,null,4759.017
1666942634636,43.4,null,4759.517
1666942635137,43.0,null,4760.018
1666942635637,43.0,null,4760.518
1666942636138,43.4,null,4761.019
1666942636638,43.0,null,4761.519
1666942637138,43.4,null,4762.019
1666942637639,42.2,null,4762.52
1666942638639,44.9,null,4763.52
1666942639139,44.2,null,4764.02
1666942639639,43.0,null,4764.52
1666942640140,43.8,null,4765.021
1666942640642,43.0,null,4765.523
1666942641142,43.4,null,4766.023
1666942641643,42.6,null,4766.524
1666942642143,43.0,null,4767.024
1666942642643,43.0,null,4767.524
1666942643143,42.6,null,4768.024
1666942643643,43.4,null,4768.524
1666942644144,43.0,null,4769.025
1666942644644,43.0,null,4769.525
1666942645144,43.4,null,4770.025
1666942645645,42.2,null,4770.526
1666942646146,43.0,null,4771.027
1666942646647,43.0,null,4771.528
1666942647646,42.6,null,4772.527
1666942648146,43.0,null,4773.027
1666942648654,43.4,null,4773.535
1666942649155,43.4,null,4774.036
1666942649655,43.0,null,4774.536
1666942650155,43.8,null,4775.036
1666942650656,43.8,null,4775.537
1666942651156,43.8,null,4776.037
1666942651656,43.0,null,4776.537
1666942652156,43.0,null,4777.037
1666942652657,43.8,null,4777.538
1666942653157,43.4,null,4778.038
1666942653657,44.2,null,4778.538
1666942654157,43.8,null,4779.038
1666942654658,43.4,null,4779.539
1666942655158,43.8,null,4780.039
1666942655658,43.0,null,4780.539
1666942656159,42.6,null,4781.04
1666942656659,43.8,null,4781.54
1666942657159,42.6,null,4782.04
1666942657659,43.4,null,4782.54
1666942658160,43.0,null,4783.041
1666942658660,43.8,null,4783.541
1666942659161,43.4,null,4784.042
1666942660161,42.6,null,4785.042
1666942660661,43.4,null,4785.542
1666942661161,43.8,null,4786.042
1666942661661,43.0,null,4786.542
1666942662162,44.2,null,4787.043
1666942662663,42.6,null,4787.544
1666942663663,43.8,null,4788.544
1666942664163,43.4,null,4789.044
1666942664663,43.8,null,4789.544
1666942665163,43.4,null,4790.044
1666942665663,43.8,null,4790.544
1666942666164,43.8,null,4791.045
1666942666664,43.4,null,4791.545
1666942667164,43.4,null,4792.045
1666942667664,44.6,null,4792.545
1666942668164,43.4,null,4793.045
1666942668665,43.8,null,4793.546
1666942669165,44.2,null,4794.046
1666942669665,44.2,null,4794.546
1666942670166,43.8,null,4795.047
1666942670666,42.6,null,4795.547
1666942671166,43.4,null,4796.047
1666942671666,42.6,null,4796.547
1666942672166,43.4,null,4797.047
1666942672667,43.4,null,4797.548
1666942673167,42.6,null,4798.048
1666942673667,44.6,null,4798.548
1666942674168,44.2,null,4799.049
1666942674668,43.4,null,4799.549
1666942675168,43.0,null,4800.049
1666942675668,42.6,null,4800.549
1666942676169,42.2,null,4801.05
1666942676669,43.0,null,4801.55
1666942677169,43.8,null,4802.05
1666942677669,42.6,null,4802.55
1666942678170,43.0,null,4803.051
1666942678670,44.9,null,4803.551
1666942679170,43.4,null,4804.051
1666942679670,42.6,null,4804.551
1666942680170,44.2,null,4805.051
1666942680671,43.8,null,4805.552
1666942681171,43.0,null,4806.052
1666942681672,43.0,null,4806.553
1666942682172,43.8,null,4807.053
1666942682672,43.0,null,4807.553
1666942683173,43.0,null,4808.054
1666942683673,44.2,null,4808.554
1666942684174,43.4,null,4809.055
1666942684674,43.4,null,4809.555
1666942685174,43.4,null,4810.055
1666942685674,44.2,null,4810.555
1666942686174,43.0,null,4811.055
1666942686675,43.8,null,4811.556
1666942687175,43.4,null,4812.056
1666942687675,42.6,null,4812.556
1666942688175,43.4,null,4813.056
1666942688676,43.0,null,4813.557
1666942689176,44.2,null,4814.057
1666942689676,42.6,null,4814.557
1666942690176,43.0,null,4815.057
1666942690677,44.2,null,4815.558
1666942691177,43.8,null,4816.058
1666942691677,43.0,null,4816.558
1666942692178,42.6,null,4817.059
1666942692678,42.2,null,4817.559
1666942693178,42.6,null,4818.059
1666942693678,44.6,null,4818.559
1666942694679,43.4,null,4819.56
1666942695179,43.8,null,4820.06
1666942695680,43.0,null,4820.561
1666942696180,42.6,null,4821.061
1666942696680,43.4,null,4821.561
1666942697181,43.0,null,4822.062
1666942697681,43.4,null,4822.562
1666942698181,43.0,null,4823.062
1666942698681,43.8,null,4823.562
1666942699182,42.6,null,4824.063
1666942699682,43.4,null,4824.563
1666942700182,43.4,null,4825.063
1666942700682,43.4,null,4825.563
1666942701183,43.0,null,4826.064
1666942701683,43.0,null,4826.564
1666942702183,43.4,null,4827.064
1666942702683,43.4,null,4827.564
1666942703183,43.8,null,4828.064
1666942703684,44.6,null,4828.565
1666942704185,44.6,null,4829.066
1666942704685,43.8,null,4829.566
1666942705185,43.8,null,4830.066
1666942705685,43.8,null,4830.566
1666942706186,43.4,null,4831.067
1666942706688,43.0,null,4831.569
1666942707188,43.0,null,4832.069
1666942707688,42.6,null,4832.569
1666942708189,42.6,null,4833.07
1666942708689,44.2,null,4833.57
1666942709189,43.8,null,4834.07
1666942709689,43.4,null,4834.57
1666942710189,43.0,null,4835.07
1666942710690,43.8,null,4835.571
1666942711190,43.0,null,4836.071
1666942711690,42.6,null,4836.571
1666942712194,43.0,null,4837.075
1666942713191,42.2,null,4838.072
1666942713691,45.3,null,4838.572
1666942714192,44.2,null,4839.073
1666942714692,43.0,null,4839.573
1666942715192,43.8,null,4840.073
1666942715692,43.8,null,4840.573
1666942716193,42.6,null,4841.074
1666942716693,42.6,null,4841.574
1666942717193,42.6,null,4842.074
1666942717694,43.4,null,4842.575
1666942718194,42.6,null,4843.075
1666942718694,43.4,null,4843.575
1666942719196,43.8,null,4844.077
1666942719696,43.4,null,4844.577
1666942720197,42.6,null,4845.078
1666942720697,43.8,null,4845.578
1666942721197,43.0,null,4846.078
1666942721698,43.4,null,4846.579
1666942722198,43.8,null,4847.079
1666942722698,43.4,null,4847.579
1666942723199,43.4,null,4848.08
1666942723699,44.2,null,4848.58
1666942724199,43.0,null,4849.08
1666942724699,42.6,null,4849.58
1666942725200,43.0,null,4850.081
1666942725700,43.8,null,4850.581
1666942726200,43.0,null,4851.081
1666942726700,43.4,null,4851.581
1666942727201,43.8,null,4852.082
1666942727701,42.6,null,4852.582
1666942728201,43.4,null,4853.082
1666942728702,43.8,null,4853.583
1666942729202,43.0,null,4854.083
1666942729702,42.6,null,4854.583
1666942730202,43.4,null,4855.083
1666942730703,43.0,null,4855.584
1666942731203,43.4,null,4856.084
1666942731703,43.8,null,4856.584
1666942732203,43.4,null,4857.084
1666942732704,43.4,null,4857.585
1666942733204,42.6,null,4858.085
1666942733704,44.2,null,4858.585
1666942734204,43.4,null,4859.085
1666942734705,42.6,null,4859.586
1666942735206,43.8,null,4860.087
1666942735711,43.4,null,4860.592
1666942737212,42.6,null,4862.093
1666942737715,43.4,null,4862.596
1666942738216,42.2,null,4863.097
1666942738716,43.4,null,4863.597
1666942739216,43.8,null,4864.097
1666942739717,42.6,null,4864.598
1666942740217,43.8,null,4865.098
1666942740717,43.4,null,4865.598
1666942741218,43.0,null,4866.099
1666942741718,42.2,null,4866.599
1666942742218,42.6,null,4867.099
1666942742718,43.8,null,4867.599
1666942743218,43.4,null,4868.099
1666942743719,43.4,null,4868.6
1666942744219,44.2,null,4869.1
1666942744719,43.0,null,4869.6
1666942745219,43.8,null,4870.1
1666942745719,43.0,null,4870.6
1666942746220,43.0,null,4871.101
1666942746720,42.2,null,4871.601
1666942747220,43.4,null,4872.101
1666942747720,42.6,null,4872.601
1666942748721,44.6,null,4873.602
1666942749221,44.2,null,4874.102
1666942749721,44.2,null,4874.602
1666942750221,43.0,null,4875.102
1666942750722,43.8,null,4875.603
1666942751222,43.8,null,4876.103
1666942751722,43.8,null,4876.603
1666942752222,43.4,null,4877.103
1666942752722,43.8,null,4877.603
1666942753223,42.6,null,4878.104
1666942753723,44.9,null,4878.604
1666942754223,43.0,null,4879.104
1666942754724,42.6,null,4879.605
1666942755224,44.2,null,4880.105
1666942755725,43.4,null,4880.606
1666942756724,43.0,null,4881.605
1666942757225,43.4,null,4882.106
1666942757725,43.8,null,4882.606
1666942758225,43.4,null,4883.106
1666942758725,44.9,null,4883.606
1666942759226,43.0,null,4884.107
1666942759726,43.8,null,4884.607
1666942760226,43.8,null,4885.107
1666942760726,42.6,null,4885.607
1666942761226,43.4,null,4886.107
1666942761727,43.0,null,4886.608
1666942762227,43.8,null,4887.108
1666942762727,42.2,null,4887.608
1666942763227,43.4,null,4888.108
1666942763728,43.4,null,4888.609
1666942764228,44.2,null,4889.109
1666942764728,44.2,null,4889.609
1666942765228,42.6,null,4890.109
1666942765729,43.8,null,4890.61
1666942766229,43.8,null,4891.11
1666942766729,42.2,null,4891.61
1666942767229,42.6,null,4892.11
1666942767730,42.6,null,4892.611
1666942768230,43.4,null,4893.111
1666942768730,44.6,null,4893.611
1666942769230,42.6,null,4894.111
1666942769731,42.6,null,4894.612
1666942770231,44.2,null,4895.112
1666942770731,43.4,null,4895.612
1666942771231,43.8,null,4896.112
1666942771732,43.0,null,4896.613
1666942772232,43.0,null,4897.113
1666942772732,42.6,null,4897.613
1666942773234,42.6,null,4898.115
1666942774233,43.8,null,4899.114
1666942774734,44.2,null,4899.615
1666942775736,43.4,null,4900.617
1666942776236,43.4,null,4901.117
1666942776737,43.4,null,4901.618
1666942777237,43.4,null,4902.118
1666942777737,43.4,null,4902.618
1666942778237,43.0,null,4903.118
1666942778737,44.6,null,4903.618
1666942779238,42.6,null,4904.119
1666942779738,43.0,null,4904.619
1666942780238,43.0,null,4905.119
1666942780738,43.0,null,4905.619
1666942781239,42.2,null,4906.12
1666942781739,43.4,null,4906.62
1666942782239,43.4,null,4907.12
1666942782739,43.0,null,4907.62
1666942783240,43.8,null,4908.121
1666942783740,44.6,null,4908.621
1666942784240,43.4,null,4909.121
1666942784740,44.2,null,4909.621
1666942785241,42.6,null,4910.122
1666942785741,43.4,null,4910.622
1666942786242,43.0,null,4911.123
1666942786742,42.6,null,4911.623
1666942787242,42.6,null,4912.123
1666942787743,42.6,null,4912.624
1666942788244,42.6,null,4913.125
1666942788744,45.7,null,4913.625
1666942789244,44.2,null,4914.125
1666942789744,43.8,null,4914.625
1666942790245,43.0,null,4915.126
1666942790746,42.6,null,4915.627
1666942791246,42.6,null,4916.127
1666942791746,43.0,null,4916.627
1666942792246,43.4,null,4917.127
1666942792748,43.0,null,4917.629
1666942793248,44.2,null,4918.129
1666942793748,45.3,null,4918.629
1666942794248,44.2,null,4919.129
1666942794748,44.9,null,4919.629
1666942795249,43.0,null,4920.13
1666942795750,43.4,null,4920.631
1666942796750,43.4,null,4921.631
1666942797250,43.4,null,4922.131
1666942797750,43.4,null,4922.631
1666942798250,43.4,null,4923.131
1666942798750,44.6,null,4923.631
1666942799251,44.2,null,4924.132
1666942799752,43.4,null,4924.633
1666942800752,43.0,null,4925.633
1666942801252,43.0,null,4926.133
1666942801752,43.8,null,4926.633
1666942802252,43.0,null,4927.133
1666942802753,43.8,null,4927.634
1666942803253,43.0,null,4928.134
1666942803754,43.4,null,4928.635
1666942804254,43.0,null,4929.135
1666942804754,43.0,null,4929.635
1666942805255,43.8,null,4930.136
1666942805755,43.8,null,4930.636
1666942806255,43.0,null,4931.136
1666942806756,44.2,null,4931.637
1666942807256,43.4,null,4932.137
1666942807756,43.0,null,4932.637
1666942808256,44.6,null,4933.137
1666942808756,46.5,null,4933.637
1666942809257,43.0,null,4934.138
1666942809757,42.6,null,4934.638
1666942810258,41.8,null,4935.139
1666942810758,42.6,null,4935.639
1666942811258,43.4,null,4936.139
1666942811758,42.6,null,4936.639
1666942812259,43.8,null,4937.14
1666942812759,42.6,null,4937.64
1666942813259,43.0,null,4938.14
1666942813759,44.9,null,4938.64
1666942814261,43.8,null,4939.142
1666942814761,43.4,null,4939.642
1666942815760,43.8,null,4940.641
1666942816261,43.0,null,4941.142
1666942816762,43.0,null,4941.643
1666942817262,43.8,null,4942.143
1666942817763,43.0,null,4942.644
1666942818263,43.4,null,4943.144
1666942818763,45.3,null,4943.644
1666942819263,43.8,null,4944.144
1666942819764,43.4,null,4944.645
1666942820264,42.6,null,4945.145
1666942820764,43.4,null,4945.645
1666942821265,43.0,null,4946.146
1666942821765,43.0,null,4946.646
1666942822265,43.8,null,4947.146
1666942822765,43.0,null,4947.646
1666942823266,42.2,null,4948.147
1666942823766,46.1,null,4948.647
1666942824266,43.8,null,4949.147
1666942824766,43.4,null,4949.647
1666942825266,43.4,null,4950.147
1666942825767,43.4,null,4950.648
1666942826267,43.0,null,4951.148
1666942826767,43.0,null,4951.648
1666942827268,42.6,null,4952.149
1666942827768,43.4,null,4952.649
1666942828268,43.8,null,4953.149
1666942828768,44.6,null,4953.649
1666942829268,43.8,null,4954.149
1666942829769,43.0,null,4954.65
1666942830269,43.8,null,4955.15
1666942830769,43.8,null,4955.65
1666942831269,43.4,null,4956.15
1666942831770,43.8,null,4956.651
1666942832270,43.4,null,4957.151
1666942832770,43.0,null,4957.651
1666942833270,43.4,null,4958.151
1666942833771,45.3,null,4958.652
1666942834271,44.2,null,4959.152
1666942834771,43.4,null,4959.652
1666942835272,43.8,null,4960.153
1666942835772,43.4,null,4960.653
1666942836272,43.4,null,4961.153
1666942836772,44.2,null,4961.653
1666942837274,43.4,null,4962.155
1666942837775,43.0,null,4962.656
1666942838276,43.4,null,4963.157
1666942838776,43.8,null,4963.657
1666942839276,43.0,null,4964.157
1666942839777,44.2,null,4964.658
1666942840277,43.4,null,4965.158
1666942840777,43.4,null,4965.658
1666942841277,43.0,null,4966.158
1666942841778,43.4,null,4966.659
1666942842278,43.8,null,4967.159
1666942842778,43.4,null,4967.659
1666942843278,43.0,null,4968.159
1666942843778,44.2,null,4968.659
1666942844279,43.4,null,4969.16
1666942844779,43.0,null,4969.66
1666942845279,43.0,null,4970.16
1666942845779,42.6,null,4970.66
1666942846280,43.0,null,4971.161
1666942846780,43.4,null,4971.661
1666942847280,43.4,null,4972.161
1666942847780,42.6,null,4972.661
1666942848281,43.8,null,4973.162
1666942848781,44.9,null,4973.662
1666942849281,43.4,null,4974.162
1666942849781,42.6,null,4974.662
1666942850281,43.0,null,4975.162
1666942850782,43.8,null,4975.663
1666942851282,43.4,null,4976.163
1666942851782,43.0,null,4976.663
1666942852282,42.6,null,4977.163
1666942852784,43.0,null,4977.665
1666942853284,43.4,null,4978.165
1666942853784,45.3,null,4978.665
1666942854284,43.4,null,4979.165
1666942854785,42.6,null,4979.666
1666942855285,43.0,null,4980.166
1666942855785,43.0,null,4980.666
1666942856286,43.0,null,4981.167
1666942856786,43.0,null,4981.667
1666942857286,43.8,null,4982.167
1666942857786,43.0,null,4982.667
1666942858287,43.4,null,4983.168
1666942858787,44.9,null,4983.668
1666942859287,43.0,null,4984.168
1666942859787,43.4,null,4984.668
1666942860287,43.8,null,4985.168
1666942860788,43.4,null,4985.669
1666942861288,42.6,null,4986.169
1666942861788,43.0,null,4986.669
1666942862288,42.6,null,4987.169
1666942862789,43.4,null,4987.67
1666942863289,43.0,null,4988.17
1666942863789,45.3,null,4988.67
1666942864290,43.8,null,4989.171
1666942864790,43.8,null,4989.671
1666942865290,44.2,null,4990.171
1666942865790,43.4,null,4990.671
1666942866291,43.4,null,4991.172
1666942866791,43.4,null,4991.672
1666942867292,42.6,null,4992.173
1666942868292,43.0,null,4993.173
1666942868792,45.7,null,4993.673
1666942869297,43.8,null,4994.178
1666942869797,43.0,null,4994.678
1666942870297,42.6,null,4995.178
1666942870797,43.8,null,4995.678
1666942871298,42.2,null,4996.179
1666942871798,43.8,null,4996.679
1666942872298,42.6,null,4997.179
1666942872798,42.6,null,4997.679
1666942873298,42.6,null,4998.179
1666942873799,44.6,null,4998.68
1666942874299,43.0,null,4999.18
1666942874799,43.8,null,4999.68
1666942875299,43.0,null,5000.18
1666942875800,43.0,null,5000.681
1666942876300,43.4,null,5001.181
1666942876800,43.4,null,5001.681
1666942877300,43.0,null,5002.181
1666942877800,43.0,null,5002.681
1666942878301,43.8,null,5003.182
1666942878801,43.8,null,5003.682
1666942879301,43.8,null,5004.182
1666942879802,43.8,null,5004.683
1666942880302,43.4,null,5005.183
1666942880802,43.4,null,5005.683
1666942881303,43.0,null,5006.184
1666942881803,43.0,null,5006.684
1666942882303,44.2,null,5007.184
1666942882803,43.0,null,5007.684
1666942883304,43.0,null,5008.185
1666942883804,45.3,null,5008.685
1666942884304,43.4,null,5009.185
1666942884804,43.0,null,5009.685
1666942885305,43.4,null,5010.186
1666942885805,43.0,null,5010.686
1666942886305,43.8,null,5011.186
1666942886805,43.4,null,5011.686
1666942887306,44.2,null,5012.187
1666942887807,43.0,null,5012.688
1666942888307,44.2,null,5013.188
1666942888807,44.9,null,5013.688
1666942889307,42.6,null,5014.188
1666942889808,42.6,null,5014.689
1666942890308,43.0,null,5015.189
1666942890808,43.8,null,5015.689
1666942891808,43.0,null,5016.689
1666942892309,43.8,null,5017.19
1666942892809,43.0,null,5017.69
1666942893309,43.8,null,5018.19
1666942893809,45.3,null,5018.69
1666942894310,43.8,null,5019.191
1666942894810,42.6,null,5019.691
1666942895310,43.8,null,5020.191
1666942895810,43.0,null,5020.691
1666942896311,43.8,null,5021.192
1666942896811,42.2,null,5021.692
1666942897311,42.6,null,5022.192
1666942897812,43.4,null,5022.693
1666942898312,43.4,null,5023.193
1666942898812,44.6,null,5023.693
1666942899313,43.4,null,5024.194
1666942899814,41.8,null,5024.695
1666942900813,43.0,null,5025.694
1666942901314,43.4,null,5026.195
1666942901814,43.0,null,5026.695
1666942902316,44.2,null,5027.197
1666942902816,43.8,null,5027.697
1666942903317,43.8,null,5028.198
1666942903818,44.6,null,5028.699
1666942904318,43.8,null,5029.199
1666942905318,43.8,null,5030.199
1666942905819,43.0,null,5030.7
1666942906319,43.4,null,5031.2
1666942906819,43.4,null,5031.7
1666942907319,43.0,null,5032.2
1666942907819,43.4,null,5032.7
1666942908320,43.8,null,5033.201
1666942908822,44.6,null,5033.703
1666942909322,43.0,null,5034.203
1666942909822,43.8,null,5034.703
1666942910322,43.4,null,5035.203
1666942910823,43.0,null,5035.704
1666942911323,43.4,null,5036.204
1666942911823,43.0,null,5036.704
1666942912324,42.6,null,5037.205
1666942912824,43.0,null,5037.705
1666942913324,42.6,null,5038.205
1666942913824,44.6,null,5038.705
1666942914325,43.0,null,5039.206
1666942914825,43.8,null,5039.706
1666942915326,43.0,null,5040.207
1666942915826,43.0,null,5040.707
1666942916326,42.6,null,5041.207
1666942916827,43.4,null,5041.708
1666942917327,44.2,null,5042.208
1666942917827,42.6,null,5042.708
1666942918327,43.8,null,5043.208
1666942918827,44.6,null,5043.708
1666942919328,44.2,null,5044.209
1666942919828,43.0,null,5044.709
1666942920328,43.8,null,5045.209
1666942920828,44.2,null,5045.709
1666942921328,43.0,null,5046.209
1666942921829,43.0,null,5046.71
1666942922329,43.0,null,5047.21
1666942922834,42.6,null,5047.715
1666942923334,42.6,null,5048.215
1666942923835,43.4,null,5048.716
1666942924335,43.0,null,5049.216
1666942924836,44.2,null,5049.717
1666942925835,42.6,null,5050.716
1666942926336,43.0,null,5051.217
1666942926836,43.4,null,5051.717
1666942927336,42.6,null,5052.217
1666942927836,42.6,null,5052.717
1666942928337,43.0,null,5053.218
1666942928837,44.6,null,5053.718
1666942929337,43.0,null,5054.218
1666942929837,43.8,null,5054.718
1666942930338,42.6,null,5055.219
1666942930838,43.4,null,5055.719
1666942931338,43.4,null,5056.219
1666942931838,43.8,null,5056.719
1666942932338,44.2,null,5057.219
1666942932839,43.4,null,5057.72
1666942933339,43.8,null,5058.22
1666942933839,43.8,null,5058.72
1666942934840,42.6,null,5059.721
1666942935340,43.0,null,5060.221
1666942935840,43.8,null,5060.721
1666942936341,42.6,null,5061.222
1666942936841,42.6,null,5061.722
1666942937341,43.8,null,5062.222
1666942938342,43.4,null,5063.223
1666942938842,43.4,null,5063.723
1666942939344,43.4,null,5064.225
1666942939844,43.8,null,5064.725
1666942940344,43.8,null,5065.225
1666942940845,43.4,null,5065.726
1666942941346,43.4,null,5066.227
1666942941846,43.0,null,5066.727
1666942942346,43.4,null,5067.227
1666942942846,43.0,null,5067.727
1666942943346,42.6,null,5068.227
1666942943847,44.6,null,5068.728
1666942944347,42.6,null,5069.228
1666942944847,44.2,null,5069.728
1666942945347,43.0,null,5070.228
1666942945848,42.6,null,5070.729
1666942946348,43.4,null,5071.229
1666942946848,43.0,null,5071.729
1666942947348,42.2,null,5072.229
1666942947849,43.0,null,5072.73
