RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1669280568728,48.0,null,2885.252
1669280569230,49.2,null,2885.754
1669280569730,50.4,null,2886.254
1669280570230,50.0,null,2886.754
1669280570730,50.4,null,2887.254
1669280571233,48.8,null,2887.757
1669280571733,49.2,null,2888.257
1669280572233,49.2,null,2888.757
1669280572734,47.7,null,2889.258
1669280573736,48.4,null,2890.26
1669280575737,48.4,null,2892.261
1669280576238,48.4,null,2892.762
1669280576738,47.7,null,2893.262
1669280577238,47.7,null,2893.762
1669280577739,48.4,null,2894.263
1669280578240,48.4,null,2894.764
1669280578741,47.7,null,2895.265
1669280579241,50.0,null,2895.765
1669280579741,49.6,null,2896.265
1669280580243,50.4,null,2896.767
1669280581243,49.2,null,2897.767
1669280581743,48.4,null,2898.267
1669280582243,48.4,null,2898.767
1669280582744,48.0,null,2899.268
1669280583246,48.0,null,2899.77
1669280583746,48.4,null,2900.27
1669280584246,50.4,null,2900.77
1669280584750,50.8,null,2901.274
1669280585750,49.2,null,2902.274
1669280586250,49.2,null,2902.774
1669280586751,48.4,null,2903.275
1669280587251,48.0,null,2903.775
1669280587751,47.7,null,2904.275
1669280588252,47.7,null,2904.776
1669280588752,47.7,null,2905.276
1669280589253,50.0,null,2905.777
1669280589753,51.2,null,2906.277
1669280590253,50.4,null,2906.777
1669280590754,48.8,null,2907.278
1669280591255,48.4,null,2907.779
1669280591756,48.0,null,2908.28
1669280592256,47.7,null,2908.78
1669280592757,47.3,null,2909.281
1669280593257,47.7,null,2909.781
1669280593758,48.4,null,2910.282
1669280594258,49.6,null,2910.782
1669280594758,50.8,null,2911.282
1669280595259,49.6,null,2911.783
1669280595759,49.6,null,2912.283
1669280596264,48.0,null,2912.788
1669280596764,48.4,null,2913.288
1669280597265,48.0,null,2913.789
1669280597765,47.7,null,2914.289
1669280598266,47.7,null,2914.79
1669280598766,48.0,null,2915.29
1669280599266,48.8,null,2915.79
1669280599766,49.6,null,2916.29
1669280600267,49.2,null,2916.791
1669280600767,48.4,null,2917.291
1669280601268,48.0,null,2917.792
1669280601768,47.7,null,2918.292
1669280602269,47.3,null,2918.793
1669280602771,46.5,null,2919.295
1669280603271,47.3,null,2919.795
1669280603771,48.0,null,2920.295
1669280604273,49.6,null,2920.797
1669280604773,49.6,null,2921.297
1669280605278,48.4,null,2921.802
1669280606274,47.7,null,2922.798
1669280606774,46.9,null,2923.298
1669280607774,46.5,null,2924.298
1669280608275,47.7,null,2924.799
1669280608776,47.3,null,2925.3
1669280609276,47.3,null,2925.8
1669280609777,47.3,null,2926.301
1669280610277,47.3,null,2926.801
1669280610777,46.5,null,2927.301
1669280611278,46.9,null,2927.802
1669280611779,47.3,null,2928.303
1669280612279,46.9,null,2928.803
1669280612780,46.9,null,2929.304
1669280613281,46.9,null,2929.805
1669280614783,49.6,null,2931.307
1669280615783,48.4,null,2932.307
1669280616283,48.0,null,2932.807
1669280616783,47.3,null,2933.307
1669280617284,47.7,null,2933.808
1669280617789,46.1,null,2934.313
1669280618290,46.9,null,2934.814
1669280618790,46.9,null,2935.314
1669280619290,48.8,null,2935.814
1669280619792,50.0,null,2936.316
1669280620293,48.8,null,2936.817
1669280620794,48.0,null,2937.318
1669280621296,46.9,null,2937.82
1669280621796,46.9,null,2938.32
1669280622296,46.9,null,2938.82
1669280622797,47.3,null,2939.321
1669280623297,46.9,null,2939.821
1669280623797,47.7,null,2940.321
1669280624297,49.6,null,2940.821
1669280624797,50.0,null,2941.321
1669280625298,48.8,null,2941.822
1669280625799,47.3,null,2942.323
1669280626299,47.3,null,2942.823
1669280626804,46.5,null,2943.328
1669280627307,47.3,null,2943.831
1669280628306,46.1,null,2944.83
1669280629306,49.2,null,2945.83
1669280629806,50.4,null,2946.33
1669280630306,48.8,null,2946.83
1669280630807,48.4,null,2947.331
1669280632809,47.7,null,2949.333
1669280633313,47.7,null,2949.837
1669280633814,46.9,null,2950.338
1669280634815,50.0,null,2951.339
1669280635814,48.4,null,2952.338
1669280636315,47.3,null,2952.839
1669280636816,47.7,null,2953.34
1669280637316,48.0,null,2953.84
1669280638316,47.3,null,2954.84
1669280638816,47.7,null,2955.34
1669280639316,49.2,null,2955.84
1669280639816,49.6,null,2956.34
1669280640320,49.6,null,2956.844
1669280641317,48.0,null,2957.841
1669280641817,48.0,null,2958.341
1669280642319,48.0,null,2958.843
1669280642821,47.7,null,2959.345
1669280643322,47.3,null,2959.846
1669280643822,47.3,null,2960.346
1669280644322,48.4,null,2960.846
1669280644822,49.2,null,2961.346
1669280645322,49.2,null,2961.846
1669280645823,48.0,null,2962.347
1669280646327,47.7,null,2962.851
1669280647325,46.9,null,2963.849
1669280647826,46.5,null,2964.35
1669280648326,47.7,null,2964.85
1669280648826,47.3,null,2965.35
1669280649326,49.2,null,2965.85
1669280649826,49.6,null,2966.35
1669280650327,49.2,null,2966.851
1669280650827,48.4,null,2967.351
1669280651327,47.3,null,2967.851
1669280651827,46.5,null,2968.351
1669280652328,46.9,null,2968.852
1669280652828,47.7,null,2969.352
1669280653328,46.9,null,2969.852
1669280653834,48.4,null,2970.358
1669280654833,50.4,null,2971.357
1669280655334,47.3,null,2971.858
1669280655834,46.9,null,2972.358
1669280656334,46.5,null,2972.858
1669280656834,47.7,null,2973.358
1669280657335,47.3,null,2973.859
1669280657835,46.5,null,2974.359
1669280658335,46.5,null,2974.859
1669280658835,46.5,null,2975.359
1669280659337,53.5,null,2975.861
1669280659837,53.5,null,2976.361
1669280660338,53.9,null,2976.862
1669280660838,53.5,null,2977.362
1669280661340,56.6,null,2977.864
1669280662339,52.3,null,2978.863
1669280662841,53.5,null,2979.365
1669280663341,52.3,null,2979.865
1669280663841,51.9,null,2980.365
1669280664345,54.6,null,2980.869
1669280664845,55.4,null,2981.369
1669280665346,55.8,null,2981.87
1669280665846,53.9,null,2982.37
1669280666346,53.1,null,2982.87
1669280666846,52.3,null,2983.37
1669280667347,52.7,null,2983.871
1669280667847,52.3,null,2984.371
1669280668347,52.3,null,2984.871
1669280668847,53.5,null,2985.371
1669280669348,52.7,null,2985.872
1669280670348,54.3,null,2986.872
1669280670849,53.1,null,2987.373
1669280671350,52.7,null,2987.874
1669280671851,53.1,null,2988.375
1669280672351,53.5,null,2988.875
1669280672851,53.9,null,2989.375
1669280673353,53.9,null,2989.877
1669280673854,52.3,null,2990.378
1669280674855,56.2,null,2991.379
1669280675355,55.8,null,2991.879
1669280675855,53.5,null,2992.379
1669280676855,53.1,null,2993.379
1669280677356,53.1,null,2993.88
1669280677857,51.2,null,2994.381
1669280678357,52.7,null,2994.881
1669280678858,53.5,null,2995.382
1669280679358,55.4,null,2995.882
1669280679859,56.2,null,2996.383
1669280680359,54.6,null,2996.883
1669280680862,54.3,null,2997.386
1669280681863,54.6,null,2998.387
1669280682862,53.9,null,2999.386
1669280683363,53.9,null,2999.887
1669280683864,53.9,null,3000.388
1669280684864,56.6,null,3001.388
1669280685367,55.8,null,3001.891
1669280685868,54.3,null,3002.392
1669280686368,54.3,null,3002.892
1669280686869,53.5,null,3003.393
1669280687369,53.5,null,3003.893
1669280688369,52.7,null,3004.893
1669280688872,53.9,null,3005.396
1669280689869,54.3,null,3006.393
1669280690369,54.3,null,3006.893
1669280690871,52.7,null,3007.395
1669280691873,53.1,null,3008.397
1669280692871,52.7,null,3009.395
1669280693371,52.3,null,3009.895
1669280693872,55.0,null,3010.396
1669280694372,55.0,null,3010.896
1669280694872,55.4,null,3011.396
1669280695372,54.6,null,3011.896
1669280695872,53.5,null,3012.396
1669280696373,53.1,null,3012.897
1669280696873,53.1,null,3013.397
1669280697373,53.9,null,3013.897
1669280697875,52.7,null,3014.399
1669280698376,53.1,null,3014.9
1669280698876,53.5,null,3015.4
1669280699377,56.2,null,3015.901
1669280699877,55.4,null,3016.401
1669280700377,56.2,null,3016.901
1669280700877,54.6,null,3017.401
1669280701378,55.0,null,3017.902
1669280701878,55.8,null,3018.402
1669280702378,53.5,null,3018.902
1669280702879,54.3,null,3019.403
1669280703379,53.9,null,3019.903
1669280703880,54.6,null,3020.404
1669280704381,55.8,null,3020.905
1669280704881,56.6,null,3021.405
1669280705384,54.3,null,3021.908
1669280706383,54.3,null,3022.907
1669280706883,55.4,null,3023.407
1669280707383,53.1,null,3023.907
1669280707883,54.3,null,3024.407
1669280708384,53.5,null,3024.908
1669280708884,54.6,null,3025.408
1669280709385,55.8,null,3025.909
1669280709886,53.5,null,3026.41
1669280710886,53.9,null,3027.41
1669280711386,54.3,null,3027.91
1669280711886,53.9,null,3028.41
1669280712386,56.2,null,3028.91
1669280712886,54.6,null,3029.41
1669280713387,55.4,null,3029.911
1669280713887,56.6,null,3030.411
1669280714389,55.8,null,3030.913
1669280715388,57.7,null,3031.912
1669280715888,57.0,null,3032.412
1669280716393,55.4,null,3032.917
1669280716895,55.8,null,3033.419
1669280717895,54.3,null,3034.419
1669280718396,54.3,null,3034.92
1669280719395,56.6,null,3035.919
1669280719895,57.4,null,3036.419
1669280720395,54.6,null,3036.919
1669280720896,55.0,null,3037.42
1669280721401,55.0,null,3037.925
1669280721905,53.1,null,3038.429
1669280722902,53.5,null,3039.426
1669280723402,52.3,null,3039.926
1669280723904,55.0,null,3040.428
1669280724406,56.2,null,3040.93
1669280725906,56.6,null,3042.43
1669280726407,52.7,null,3042.931
1669280727409,54.3,null,3043.933
1669280727909,53.9,null,3044.433
1669280728413,53.1,null,3044.937
1669280728913,55.0,null,3045.437
1669280729415,57.0,null,3045.939
1669280729916,55.0,null,3046.44
1669280730915,56.6,null,3047.439
1669280731416,55.0,null,3047.94
1669280731916,54.3,null,3048.44
1669280732417,55.0,null,3048.941
1669280733417,55.0,null,3049.941
1669280733919,56.2,null,3050.443
1669280734419,55.0,null,3050.943
1669280734921,54.3,null,3051.445
1669280735422,55.0,null,3051.946
1669280735922,54.6,null,3052.446
1669280736424,54.3,null,3052.948
1669280736926,55.0,null,3053.45
1669280737426,53.5,null,3053.95
1669280737926,53.5,null,3054.45
1669280738427,53.5,null,3054.951
1669280738927,56.2,null,3055.451
1669280739430,57.0,null,3055.954
1669280739931,56.2,null,3056.455
1669280740433,54.6,null,3056.957
1669280740933,55.0,null,3057.457
1669280741434,53.5,null,3057.958
1669280741937,53.9,null,3058.461
1669280742438,54.3,null,3058.962
1669280742940,55.0,null,3059.464
1669280743939,53.9,null,3060.463
1669280744439,57.0,null,3060.963
1669280744939,57.7,null,3061.463
1669280745439,55.4,null,3061.963
1669280745940,54.6,null,3062.464
1669280746440,53.5,null,3062.964
1669280746941,54.6,null,3063.465
1669280747441,53.9,null,3063.965
1669280747942,54.6,null,3064.466
1669280748942,55.0,null,3065.466
1669280749442,56.2,null,3065.966
1669280749943,56.2,null,3066.467
1669280750443,55.4,null,3066.967
1669280750943,54.6,null,3067.467
1669280751446,53.9,null,3067.97
1669280751949,54.3,null,3068.473
1669280752945,52.3,null,3069.469
1669280753946,53.9,null,3070.47
1669280754447,57.4,null,3070.971
1669280755447,54.3,null,3071.971
1669280755947,54.6,null,3072.471
1669280756447,53.5,null,3072.971
1669280756948,53.5,null,3073.472
1669280757449,54.3,null,3073.973
1669280757949,53.9,null,3074.473
1669280758449,53.5,null,3074.973
1669280758949,53.1,null,3075.473
1669280759449,56.2,null,3075.973
1669280759950,57.0,null,3076.474
1669280760451,54.6,null,3076.975
1669280761452,53.9,null,3077.976
1669280762451,53.5,null,3078.975
1669280762954,52.7,null,3079.478
1669280763454,53.5,null,3079.978
1669280763954,54.3,null,3080.478
1669280764455,54.3,null,3080.979
1669280764956,52.3,null,3081.48
1669280765462,53.9,null,3081.986
1669280765963,53.9,null,3082.487
1669280766463,53.9,null,3082.987
1669280766963,53.5,null,3083.487
1669280767463,52.3,null,3083.987
1669280767963,54.3,null,3084.487
1669280768964,53.5,null,3085.488
1669280769464,57.4,null,3085.988
1669280769964,56.2,null,3086.488
1669280770465,55.0,null,3086.989
1669280770965,54.6,null,3087.489
1669280771465,54.6,null,3087.989
1669280771965,54.3,null,3088.489
1669280772466,54.6,null,3088.99
1669280772966,52.7,null,3089.49
1669280773466,53.1,null,3089.99
1669280773967,54.6,null,3090.491
1669280774467,57.4,null,3090.991
1669280774967,57.4,null,3091.491
1669280775467,55.4,null,3091.991
1669280775968,55.0,null,3092.492
1669280776471,55.4,null,3092.995
1669280777471,53.1,null,3093.995
1669280777971,53.9,null,3094.495
1669280778471,52.7,null,3094.995
1669280778975,54.6,null,3095.499
1669280779973,54.6,null,3096.497
1669280780473,53.5,null,3096.997
1669280780975,53.9,null,3097.499
1669280781477,53.1,null,3098.001
1669280781978,53.9,null,3098.502
1669280782481,54.3,null,3099.005
1669280783478,53.5,null,3100.002
1669280783978,54.3,null,3100.502
1669280784480,56.6,null,3101.004
1669280785481,55.0,null,3102.005
1669280786482,53.5,null,3103.006
1669280786983,54.3,null,3103.507
1669280787484,52.3,null,3104.008
1669280787984,53.5,null,3104.508
1669280788484,53.1,null,3105.008
1669280788986,53.9,null,3105.51
1669280789986,55.8,null,3106.51
1669280790486,54.6,null,3107.01
1669280790987,54.6,null,3107.511
1669280791487,55.0,null,3108.011
1669280791987,53.1,null,3108.511
1669280792488,53.9,null,3109.012
1669280792988,53.1,null,3109.512
1669280793489,53.9,null,3110.013
1669280793989,55.0,null,3110.513
1669280794489,54.6,null,3111.013
1669280794991,53.1,null,3111.515
1669280795491,52.3,null,3112.015
1669280795991,53.1,null,3112.515
1669280796493,53.9,null,3113.017
1669280797493,53.1,null,3114.017
1669280797993,53.5,null,3114.517
1669280798494,53.5,null,3115.018
1669280798994,54.3,null,3115.518
1669280799494,55.4,null,3116.018
1669280799994,55.8,null,3116.518
1669280800495,54.6,null,3117.019
1669280800995,53.5,null,3117.519
1669280801496,53.9,null,3118.02
1669280801996,54.3,null,3118.52
1669280802496,53.5,null,3119.02
1669280802997,54.3,null,3119.521
1669280803497,53.9,null,3120.021
1669280803997,54.6,null,3120.521
1669280804497,55.8,null,3121.021
1669280804997,54.6,null,3121.521
1669280805498,54.6,null,3122.022
1669280805998,53.9,null,3122.522
1669280806498,54.3,null,3123.022
1669280806999,54.3,null,3123.523
1669280807499,54.6,null,3124.023
1669280807999,54.3,null,3124.523
1669280808499,53.9,null,3125.023
1669280809001,55.8,null,3125.525
1669280810002,55.4,null,3126.526
1669280811003,54.6,null,3127.527
1669280812003,53.5,null,3128.527
1669280812503,54.6,null,3129.027
1669280813006,53.1,null,3129.53
1669280813506,53.9,null,3130.03
1669280814006,55.0,null,3130.53
1669280814507,56.2,null,3131.031
1669280815507,55.4,null,3132.031
1669280816007,54.3,null,3132.531
1669280816507,54.6,null,3133.031
1669280817007,54.6,null,3133.531
1669280817508,53.5,null,3134.032
1669280819010,54.3,null,3135.534
1669280819510,56.6,null,3136.034
1669280820011,57.4,null,3136.535
1669280820511,55.4,null,3137.035
1669280821011,55.4,null,3137.535
1669280821512,55.0,null,3138.036
1669280822014,54.6,null,3138.538
1669280822514,53.1,null,3139.038
1669280823014,54.3,null,3139.538
1669280823514,52.7,null,3140.038
1669280824015,54.6,null,3140.539
1669280824515,55.4,null,3141.039
1669280825016,53.9,null,3141.54
1669280825516,52.3,null,3142.04
1669280826017,53.9,null,3142.541
1669280826517,55.0,null,3143.041
1669280827021,53.9,null,3143.545
1669280828017,53.9,null,3144.541
1669280828518,53.1,null,3145.042
1669280829019,54.3,null,3145.543
1669280829521,56.2,null,3146.045
1669280830521,56.2,null,3147.045
1669280831022,55.0,null,3147.546
1669280831523,54.3,null,3148.047
1669280832523,54.6,null,3149.047
1669280833023,54.3,null,3149.547
1669280833523,55.0,null,3150.047
1669280834024,55.0,null,3150.548
1669280835026,57.7,null,3151.55
1669280836024,54.6,null,3152.548
1669280836525,55.0,null,3153.049
1669280837025,55.0,null,3153.549
1669280837525,54.3,null,3154.049
1669280838026,54.6,null,3154.55
1669280838526,54.6,null,3155.05
1669280839026,55.8,null,3155.55
1669280839527,57.4,null,3156.051
1669280840027,56.6,null,3156.551
1669280841027,55.4,null,3157.551
1669280842028,54.6,null,3158.552
1669280842529,52.7,null,3159.053
1669280843529,53.5,null,3160.053
1669280844029,55.0,null,3160.553
1669280844530,56.2,null,3161.054
1669280845031,57.0,null,3161.555
1669280846030,54.6,null,3162.554
1669280846531,53.5,null,3163.055
1669280847031,53.9,null,3163.555
1669280847531,54.3,null,3164.055
1669280848031,53.9,null,3164.555
1669280848533,54.3,null,3165.057
1669280849034,55.0,null,3165.558
1669280849536,56.2,null,3166.06
1669280850037,57.7,null,3166.561
1669280850537,56.6,null,3167.061
1669280851037,55.4,null,3167.561
1669280851542,53.9,null,3168.066
1669280852538,53.5,null,3169.062
1669280853041,54.3,null,3169.565
1669280853541,54.3,null,3170.065
1669280854042,55.0,null,3170.566
1669280854543,57.0,null,3171.067
1669280855044,55.8,null,3171.568
1669280855544,54.3,null,3172.068
1669280856045,55.0,null,3172.569
1669280856546,53.9,null,3173.07
1669280857046,54.3,null,3173.57
1669280857547,53.1,null,3174.071
1669280858047,53.9,null,3174.571
1669280858547,53.5,null,3175.071
1669280859051,55.0,null,3175.575
1669280860048,56.6,null,3176.572
1669280860548,55.0,null,3177.072
1669280861050,54.6,null,3177.574
1669280861552,54.6,null,3178.076
1669280862552,57.0,null,3179.076
1669280863052,54.6,null,3179.576
1669280863553,53.9,null,3180.077
1669280864054,53.9,null,3180.578
1669280864554,55.8,null,3181.078
1669280865054,57.4,null,3181.578
1669280865554,54.6,null,3182.078
1669280866060,53.5,null,3182.584
1669280866560,54.3,null,3183.084
1669280867060,55.0,null,3183.584
1669280867560,54.3,null,3184.084
1669280868061,53.5,null,3184.585
1669280868561,54.3,null,3185.085
1669280869063,55.4,null,3185.587
1669280869562,56.6,null,3186.086
1669280870062,55.4,null,3186.586
1669280870562,54.3,null,3187.086
1669280871063,55.4,null,3187.587
1669280871563,54.6,null,3188.087
1669280872063,55.0,null,3188.587
1669280872564,53.1,null,3189.088
1669280873065,53.5,null,3189.589
1669280873565,53.5,null,3190.089
1669280874065,55.4,null,3190.589
1669280874566,55.8,null,3191.09
1669280875066,57.0,null,3191.59
1669280875568,55.8,null,3192.092
1669280876566,53.9,null,3193.09
1669280877067,54.6,null,3193.591
1669280877568,53.1,null,3194.092
1669280878568,53.1,null,3195.092
1669280879068,53.9,null,3195.592
1669280879568,55.0,null,3196.092
1669280880069,58.1,null,3196.593
1669280880569,57.7,null,3197.093
1669280881069,57.0,null,3197.593
1669280881569,55.0,null,3198.093
1669280882076,57.7,null,3198.6
1669280883074,56.6,null,3199.598
1669280883575,56.2,null,3200.099
1669280884075,56.6,null,3200.599
1669280884577,57.4,null,3201.101
1669280885576,59.3,null,3202.1
1669280886081,57.4,null,3202.605
1669280886581,55.4,null,3203.105
1669280887081,56.2,null,3203.605
1669280887583,56.6,null,3204.107
1669280888583,53.9,null,3205.107
1669280889086,57.4,null,3205.61
1669280889586,58.5,null,3206.11
1669280890087,57.7,null,3206.611
1669280890588,57.7,null,3207.112
1669280891588,55.4,null,3208.112
1669280892089,55.0,null,3208.613
1669280892593,55.0,null,3209.117
1669280893093,54.6,null,3209.617
1669280893593,55.8,null,3210.117
1669280894095,55.8,null,3210.619
1669280894595,57.0,null,3211.119
1669280895095,58.1,null,3211.619
1669280895595,56.2,null,3212.119
1669280896096,56.6,null,3212.62
1669280896601,53.9,null,3213.125
1669280897101,55.4,null,3213.625
1669280897602,54.3,null,3214.126
1669280898105,53.1,null,3214.629
1669280898605,53.9,null,3215.129
1669280899106,53.9,null,3215.63
1669280899606,55.8,null,3216.13
1669280900106,58.1,null,3216.63
1669280900607,57.0,null,3217.131
1669280901109,54.6,null,3217.633
1669280901609,55.0,null,3218.133
1669280903110,53.5,null,3219.634
1669280904615,55.0,null,3221.139
1669280905116,53.9,null,3221.64
1669280905616,54.3,null,3222.14
1669280906117,52.7,null,3222.641
1669280906617,54.3,null,3223.141
1669280907117,54.6,null,3223.641
1669280907617,53.5,null,3224.141
1669280908118,54.3,null,3224.642
1669280908618,54.3,null,3225.142
1669280909119,53.9,null,3225.643
1669280909619,53.9,null,3226.143
1669280910119,56.2,null,3226.643
1669280910619,55.0,null,3227.143
1669280911120,54.6,null,3227.644
1669280911620,53.5,null,3228.144
1669280912122,53.5,null,3228.646
1669280913121,53.5,null,3229.645
1669280913625,53.1,null,3230.149
1669280914622,55.4,null,3231.146
1669280915122,53.5,null,3231.646
1669280915622,53.9,null,3232.146
1669280916123,53.1,null,3232.647
1669280916623,54.6,null,3233.147
1669280917123,53.5,null,3233.647
1669280917623,54.3,null,3234.147
1669280918123,53.1,null,3234.647
1669280918625,53.1,null,3235.149
1669280919624,55.0,null,3236.148
1669280920125,55.8,null,3236.649
1669280920626,55.8,null,3237.15
1669280921126,53.9,null,3237.65
1669280921626,53.9,null,3238.15
1669280922127,54.3,null,3238.651
1669280922627,54.6,null,3239.151
1669280923127,52.7,null,3239.651
1669280923629,53.5,null,3240.153
1669280924628,56.6,null,3241.152
1669280925129,56.6,null,3241.653
1669280926129,55.0,null,3242.653
1669280926629,54.6,null,3243.153
1669280927129,54.3,null,3243.653
1669280927629,54.6,null,3244.153
1669280928630,53.5,null,3245.154
1669280929130,54.3,null,3245.654
1669280929631,56.2,null,3246.155
1669280930136,56.6,null,3246.66
1669280931133,55.8,null,3247.657
1669280931634,55.0,null,3248.158
1669280932135,54.6,null,3248.659
1669280932635,54.6,null,3249.159
1669280933135,55.0,null,3249.659
1669280933636,54.3,null,3250.16
1669280934136,54.3,null,3250.66
1669280934636,55.4,null,3251.16
1669280935138,55.8,null,3251.662
1669280935639,54.6,null,3252.163
1669280936139,53.9,null,3252.663
1669280936640,53.5,null,3253.164
1669280937140,53.5,null,3253.664
1669280937640,53.9,null,3254.164
1669280938142,53.9,null,3254.666
1669280939141,54.6,null,3255.665
1669280939641,55.0,null,3256.165
1669280940142,54.3,null,3256.666
1669280940642,54.3,null,3257.166
1669280941142,54.3,null,3257.666
1669280941642,53.5,null,3258.166
1669280942143,53.1,null,3258.667
1669280942643,53.5,null,3259.167
1669280943143,53.1,null,3259.667
1669280943643,53.1,null,3260.167
1669280944143,53.9,null,3260.667
1669280944644,56.6,null,3261.168
1669280945144,56.6,null,3261.668
1669280945645,55.4,null,3262.169
1669280946145,59.3,null,3262.669
1669280946645,55.4,null,3263.169
1669280947145,55.0,null,3263.669
1669280947648,55.0,null,3264.172
1669280948148,53.9,null,3264.672
1669280949147,54.6,null,3265.671
1669280949648,56.2,null,3266.172
1669280950149,57.0,null,3266.673
1669280950649,57.0,null,3267.173
1669280951150,56.2,null,3267.674
1669280951651,55.8,null,3268.175
1669280952151,55.8,null,3268.675
1669280952652,54.6,null,3269.176
1669280953153,55.0,null,3269.677
1669280954153,54.3,null,3270.677
1669280954653,55.8,null,3271.177
1669280955155,57.0,null,3271.679
1669280955655,56.2,null,3272.179
1669280956157,56.2,null,3272.681
1669280956657,55.0,null,3273.181
1669280957157,55.0,null,3273.681
1669280957658,55.0,null,3274.182
1669280958163,53.9,null,3274.687
1669280959158,53.5,null,3275.682
1669280959659,55.4,null,3276.183
1669280960160,56.6,null,3276.684
1669280961162,55.0,null,3277.686
1669280962161,53.9,null,3278.685
1669280962662,54.3,null,3279.186
1669280963162,54.3,null,3279.686
1669280963662,54.6,null,3280.186
1669280964162,54.3,null,3280.686
1669280964662,55.4,null,3281.186
1669280965164,56.6,null,3281.688
1669280966167,54.6,null,3282.691
1669280967165,55.0,null,3283.689
1669280967665,54.3,null,3284.189
1669280968165,53.9,null,3284.689
1669280968666,54.6,null,3285.19
1669280969166,54.3,null,3285.69
1669280969666,55.4,null,3286.19
1669280970167,57.7,null,3286.691
1669280970668,57.0,null,3287.192
1669280971175,55.8,null,3287.699
1669280972170,54.3,null,3288.694
1669280972671,54.3,null,3289.195
1669280973172,54.3,null,3289.696
1669280974675,56.2,null,3291.199
1669280975175,57.4,null,3291.699
1669280975676,56.2,null,3292.2
1669280976176,54.6,null,3292.7
1669280976676,54.3,null,3293.2
1669280977176,55.0,null,3293.7
1669280977677,54.3,null,3294.201
1669280978178,53.5,null,3294.702
1669280978678,53.1,null,3295.202
1669280979179,53.1,null,3295.703
1669280980179,57.0,null,3296.703
1669280980679,54.6,null,3297.203
1669280981179,54.3,null,3297.703
1669280981680,54.3,null,3298.204
1669280982180,54.3,null,3298.704
1669280982682,55.0,null,3299.206
1669280983182,53.5,null,3299.706
1669280983683,53.9,null,3300.207
1669280984186,55.0,null,3300.71
1669280985183,55.0,null,3301.707
1669280985684,56.2,null,3302.208
1669280986185,55.0,null,3302.709
1669280987185,53.5,null,3303.709
1669280987688,54.3,null,3304.212
1669280988188,54.3,null,3304.712
1669280988689,55.0,null,3305.213
1669280989189,55.8,null,3305.713
1669280989689,56.6,null,3306.213
1669280990190,56.6,null,3306.714
1669280990690,56.6,null,3307.214
1669280991190,55.4,null,3307.714
1669280991690,55.0,null,3308.214
1669280992191,54.3,null,3308.715
1669280992691,54.6,null,3309.215
1669280993191,54.3,null,3309.715
1669280993691,53.5,null,3310.215
1669280994192,53.5,null,3310.716
1669280994692,54.6,null,3311.216
1669280995194,56.2,null,3311.718
1669280995694,56.2,null,3312.218
1669280996194,55.4,null,3312.718
1669280997196,54.3,null,3313.72
1669280997696,53.9,null,3314.22
1669280998696,53.5,null,3315.22
1669280999196,53.5,null,3315.72
1669280999697,54.3,null,3316.221
1669281000197,55.4,null,3316.721
1669281000698,55.0,null,3317.222
1669281001210,54.3,null,3317.734
1669281002203,53.5,null,3318.727
1669281002703,53.9,null,3319.227
1669281003203,53.9,null,3319.727
1669281003704,53.1,null,3320.228
1669281004206,53.9,null,3320.73
1669281004706,53.5,null,3321.23
1669281005209,54.3,null,3321.733
1669281006208,52.7,null,3322.732
1669281006708,53.9,null,3323.232
1669281007209,53.9,null,3323.733
1669281007709,53.1,null,3324.233
1669281008209,53.9,null,3324.733
1669281008711,53.5,null,3325.235
1669281009714,52.3,null,3326.238
1669281010215,54.6,null,3326.739
1669281010715,56.2,null,3327.239
1669281011215,55.0,null,3327.739
1669281011715,54.3,null,3328.239
1669281012216,54.3,null,3328.74
1669281012716,53.9,null,3329.24
1669281013216,54.3,null,3329.74
1669281013717,53.1,null,3330.241
1669281014217,53.5,null,3330.741
1669281014717,52.7,null,3331.241
1669281015217,51.9,null,3331.741
1669281015718,50.4,null,3332.242
1669281016218,49.6,null,3332.742
1669281016718,49.2,null,3333.242
1669281017219,50.0,null,3333.743
1669281017719,50.4,null,3334.243
1669281018219,50.0,null,3334.743
1669281018721,49.2,null,3335.245
1669281019221,50.0,null,3335.745
1669281019721,49.6,null,3336.245
1669281020720,50.8,null,3337.244
1669281021222,51.2,null,3337.746
1669281022722,48.8,null,3339.246
1669281023723,48.0,null,3340.247
1669281024223,48.4,null,3340.747
1669281024723,47.7,null,3341.247
1669281025224,48.0,null,3341.748
1669281025729,49.6,null,3342.253
1669281026725,48.8,null,3343.249
1669281027225,51.9,null,3343.749
1669281027725,53.5,null,3344.249
1669281028225,54.3,null,3344.749
1669281028725,54.3,null,3345.249
1669281029225,54.3,null,3345.749
1669281029726,58.1,null,3346.25
1669281030726,57.4,null,3347.25
1669281031228,57.0,null,3347.752
1669281031731,55.0,null,3348.255
1669281032231,55.8,null,3348.755
1669281032733,55.4,null,3349.257
1669281033233,55.0,null,3349.757
1669281033734,55.0,null,3350.258
1669281034241,57.0,null,3350.765
1669281034741,56.6,null,3351.265
1669281035241,56.2,null,3351.765
1669281035741,57.0,null,3352.265
1669281036241,57.4,null,3352.765
1669281036742,57.0,null,3353.266
1669281037242,55.8,null,3353.766
1669281037742,55.4,null,3354.266
1669281038243,55.0,null,3354.767
1669281038743,55.0,null,3355.267
