RecordTime,应用进程-main-11675(%),extra,SimpleTime
1666940818600,6.5395093,,2943.481
1666940819094,10.136987,,2943.975
1666940819612,8.115184,,2944.493
1666940820114,7.5675673,,2944.995
1666940820629,7.3684206,,2945.51
1666940821106,0.0,,2945.987
1666940821626,0.0,,2946.507
1666940822127,8.707124,,2947.008
1666940822612,7.5675673,,2947.493
1666940823131,8.465609,,2948.012
1666940823610,6.593407,,2948.491
1666940824123,8.28877,,2949.004
1666940824610,7.629428,,2949.491
1666940825123,8.5561495,,2950.004
1666940825600,8.913649,,2950.481
1666940826119,7.4468083,,2951.0
1666940826616,7.799443,,2951.497
1666940827114,7.9691515,,2951.995
1666940827618,7.859079,,2952.499
1666940828106,7.8431377,,2952.987
1666940828611,7.219251,,2953.492
1666940829121,7.8947363,,2954.002
1666940829613,7.2386055,,2954.494
1666940830117,7.631579,,2954.998
1666940830615,7.629428,,2955.496
1666940831121,8.222812,,2956.002
1666940831601,7.4175825,,2956.482
1666940832120,8.378378,,2957.001
1666940832614,8.401084,,2957.495
1666940833135,8.355091,,2958.016
1666940833614,6.849315,,2958.495
1666940834115,8.533333,,2958.996
1666940834632,8.333334,,2959.513
1666940835123,7.7540107,,2960.004
1666940835616,9.090909,,2960.497
1666940836125,7.197943,,2961.006
1666940836608,7.799443,,2961.489
1666940837126,8.24468,,2962.007
1666940837627,8.201058,,2962.508
1666940838131,8.042896,,2963.012
1666940838605,6.060606,,2963.486
1666940839124,7.672634,,2964.005
1666940839619,7.923497,,2964.5
1666940840119,8.401084,,2965.0
1666940840634,7.341772,,2965.515
1666940841130,7.799443,,2966.011
1666940841606,8.130081,,2966.487
1666940842130,7.9283886,,2967.011
1666940842623,7.859079,,2967.504
1666940843126,7.6502733,,2968.007
1666940843610,6.349207,,2968.491
1666940844137,8.648649,,2969.018
1666940844626,8.010336,,2969.507
1666940845120,8.266666,,2970.001
1666940845615,8.310992,,2970.496
1666940846136,8.549223,,2971.017
1666940846611,8.379889,,2971.492
1666940847136,8.616188,,2972.017
1666940847624,7.5880756,,2972.505
1666940848140,8.163265,,2973.021
1666940848623,5.7636886,,2973.504
1666940849130,6.842105,,2974.011
1666940849626,6.5395093,,2974.507
1666940850138,6.2663183,,2975.019
1666940850613,5.929919,,2975.494
1666940851133,6.366048,,2976.014
1666940851609,6.25,,2976.49
1666940852135,6.4,,2977.016
1666940852620,6.5040646,,2977.501
1666940853124,6.0913706,,2978.005
1666940853628,6.2841525,,2978.509
1666940854129,6.1007957,,2979.01
1666940854631,6.5395093,,2979.512
1666940855132,6.6137567,,2980.013
1666940855613,8.219178,,2980.494
1666940856138,11.428572,,2981.019
1666940856638,11.590297,,2981.519
1666940857146,11.488251,,2982.027
1666940857615,11.173184,,2982.496
1666940858113,12.154696,,2982.994
1666940858628,9.186352,,2983.509
1666940859128,7.692308,,2984.009
1666940859624,7.923497,,2984.505
1666940860148,8.290155,,2985.029
1666940860629,8.28877,,2985.51
1666940861147,7.651715,,2986.028
1666940861626,8.894878,,2986.507
1666940862136,8.401084,,2987.017
1666940862625,7.874016,,2987.506
1666940863153,7.9155674,,2988.034
1666940863625,6.878307,,2988.506
1666940864141,8.184143,,2989.022
1666940864630,7.945205,,2989.511
1666940865128,7.8947363,,2990.009
1666940865634,8.695652,,2990.515
1666940866126,8.423913,,2991.007
1666940866629,7.733333,,2991.51
1666940867134,8.072916,,2992.015
1666940867635,8.776595,,2992.516
1666940868149,8.086254,,2993.03
1666940868633,6.0526314,,2993.514
1666940869146,8.510638,,2994.027
1666940869645,7.945205,,2994.526
1666940870156,7.692308,,2995.037
1666940870650,7.4468083,,2995.531
1666940871145,7.945205,,2996.026
1666940871658,8.080808,,2996.539
1666940872154,8.493151,,2997.035
1666940872638,7.7747984,,2997.519
1666940873146,8.510638,,2998.027
1666940873648,7.2972975,,2998.529
1666940874134,7.526882,,2999.015
1666940874651,8.031088,,2999.532
1666940875154,8.423913,,3000.035
1666940875644,8.0,,3000.525
1666940876148,7.936508,,3001.029
1666940876654,8.401084,,3001.535
1666940877143,7.978723,,3002.024
1666940877639,7.5675673,,3002.52
1666940878182,8.291457,,3003.063
1666940878647,7.2829137,,3003.528
1666940879155,8.310992,,3004.036
1666940879662,8.947369,,3004.543
1666940880162,7.9155674,,3005.043
1666940880660,7.7562323,,3005.541
1666940881161,8.241758,,3006.042
1666940881648,8.266666,,3006.529
1666940882167,9.139785,,3007.048
1666940882664,7.5129533,,3007.545
1666940883137,7.803468,,3008.018
1666940883634,6.084656,,3008.515
1666940884164,8.080808,,3009.045
1666940884665,7.2580643,,3009.546
1666940885163,7.1232877,,3010.044
1666940885661,7.7540107,,3010.542
1666940886155,8.695652,,3011.036
1666940886672,7.908163,,3011.553
1666940887166,7.880435,,3012.047
1666940887669,8.376964,,3012.55
1666940888155,7.2222223,,3013.036
1666940888646,7.0460706,,3013.527
1666940889143,8.130081,,3014.024
1666940889629,8.055555,,3014.51
1666940890147,7.5520835,,3015.028
1666940890647,7.5880756,,3015.528
1666940891157,7.978723,,3016.038
1666940891666,7.5520835,,3016.547
1666940892166,8.648649,,3017.047
1666940892651,7.541899,,3017.532
1666940893154,8.042896,,3018.035
1666940893637,7.0460706,,3018.518
1666940894164,8.247422,,3019.045
1666940894660,7.506702,,3019.541
1666940895168,7.611549,,3020.049
1666940895658,8.24468,,3020.539
1666940896158,8.108108,,3021.039
1666940896664,7.874016,,3021.545
1666940897166,7.4074073,,3022.047
1666940897663,8.6350975,,3022.544
1666940898199,7.5520835,,3023.08
1666940898654,6.1452518,,3023.535
1666940899167,7.5916233,,3024.048
1666940899672,8.310992,,3024.553
1666940900173,8.0,,3025.054
1666940900666,7.6502733,,3025.547
1666940901159,8.333334,,3026.04
1666940901666,8.443272,,3026.547
1666940902172,8.587257,,3027.053
1666940902662,7.336956,,3027.543
1666940903191,7.7922077,,3028.072
1666940903662,6.8571424,,3028.543
1666940904184,7.2864323,,3029.065
1666940904669,10.112359,,3029.55
1666940905152,11.968085,,3030.033
1666940905660,13.36761,,3030.541
1666940906174,10.962566,,3031.055
1666940906676,12.26158,,3031.557
1666940907169,11.290322,,3032.05
1666940907674,11.260054,,3032.555
1666940908171,7.253886,,3033.052
1666940908672,7.1240106,,3033.553
1666940909165,7.692308,,3034.046
1666940909675,8.510638,,3034.556
1666940910165,7.901908,,3035.046
1666940910677,7.3684206,,3035.558
1666940911168,8.152174,,3036.049
1666940911668,8.991825,,3036.549
1666940912188,7.435898,,3037.069
1666940912673,7.978723,,3037.554
1666940913141,8.045978,,3038.022
1666940913683,7.524272,,3038.564
1666940914175,9.23913,,3039.056
1666940914655,7.336956,,3039.536
1666940915177,8.505155,,3040.058
1666940915668,8.672087,,3040.549
1666940916191,8.0,,3041.072
1666940916681,8.115184,,3041.562
1666940917193,7.1240106,,3042.074
1666940917674,7.2580643,,3042.555
1666940918175,7.6719575,,3043.056
1666940918672,7.0460706,,3043.553
1666940919171,6.878307,,3044.052
1666940919664,7.5129533,,3044.545
1666940920187,8.219178,,3045.068
1666940920682,7.795699,,3045.563
1666940921156,6.925208,,3046.037
1666940921687,8.136483,,3046.568
1666940922179,7.7747984,,3047.06
1666940922687,8.421053,,3047.568
1666940923195,6.7885118,,3048.076
1666940923678,6.593407,,3048.559
1666940924186,8.064516,,3049.067
1666940924680,8.28877,,3049.561
1666940925187,7.2972975,,3050.068
1666940925686,7.8880405,,3050.567
1666940926188,7.7562323,,3051.069
1666940926688,8.064516,,3051.569
1666940927179,7.631579,,3052.06
1666940927691,8.310992,,3052.572
1666940928217,7.0866146,,3053.098
1666940928686,7.2386055,,3053.567
1666940929193,7.5675673,,3054.074
1666940929687,7.631579,,3054.568
1666940930198,7.75,,3055.079
1666940930686,8.730159,,3055.567
1666940931177,7.219251,,3056.058
1666940931690,7.9691515,,3056.571
1666940932208,8.02005,,3057.089
1666940932686,7.692308,,3057.567
1666940933179,6.933333,,3058.06
1666940933695,7.41688,,3058.576
1666940934199,7.9283886,,3059.08
1666940934684,7.7747984,,3059.565
1666940935204,7.8125,,3060.085
1666940935704,8.184143,,3060.585
1666940936197,8.401084,,3061.078
1666940936708,8.333334,,3061.589
1666940937187,7.2351418,,3062.068
1666940937688,7.532468,,3062.569
1666940938183,7.751938,,3063.064
1666940938701,7.329843,,3063.582
1666940939210,7.3107047,,3064.091
1666940939684,7.49354,,3064.565
1666940940184,7.486631,,3065.065
1666940940702,7.3490815,,3065.583
1666940941200,6.7532463,,3066.081
1666940941699,6.5104165,,3066.58
1666940942177,6.476684,,3067.058
1666940942703,6.870229,,3067.584
1666940943182,6.199461,,3068.063
1666940943699,4.522613,,3068.58
1666940944196,4.166667,,3069.077
1666940944694,10.204082,,3069.575
1666940945197,5.420054,,3070.078
1666940945714,6.2814074,,3070.595
1666940946189,5.194805,,3071.07
1666940946694,4.7244096,,3071.575
1666940947207,5.7441254,,3072.088
1666940947707,7.631579,,3072.588
1666940948190,7.8947363,,3073.071
1666940948703,6.8527923,,3073.584
1666940949201,7.7922077,,3074.082
1666940949718,7.5000005,,3074.599
1666940950197,7.2,,3075.078
1666940950713,7.4742265,,3075.594
1666940951201,6.3186817,,3076.082
1666940951707,7.25,,3076.588
1666940952218,7.978723,,3077.099
1666940952702,7.7127657,,3077.583
1666940953208,6.970509,,3078.089
1666940953694,8.312343,,3078.575
1666940954206,7.4074073,,3079.087
1666940954706,10.263158,,3079.587
1666940955188,10.079576,,3080.069
1666940955706,10.0,,3080.587
1666940956193,10.714286,,3081.074
1666940956715,9.798995,,3081.596
1666940957214,7.387863,,3082.095
1666940957695,7.733333,,3082.576
1666940958207,7.7120824,,3083.088
1666940958709,7.3684206,,3083.59
1666940959211,8.75,,3084.092
1666940959709,7.387863,,3084.59
1666940960192,7.4175825,,3085.073
1666940960708,8.396947,,3085.589
1666940961204,7.7747984,,3086.085
1666940961716,8.031088,,3086.597
1666940962198,7.9575596,,3087.079
1666940962706,7.7747984,,3087.587
1666940963199,6.8965516,,3088.08
1666940963708,6.5656567,,3088.589
1666940964210,8.398951,,3089.091
1666940964722,7.948718,,3089.603
1666940965209,7.180851,,3090.09
1666940965692,7.4742265,,3090.573
1666940966208,7.936508,,3091.089
1666940966720,8.051949,,3091.601
1666940967205,11.904762,,3092.086
1666940967719,8.080808,,3092.6
1666940968199,6.7385445,,3093.08
1666940968719,7.124682,,3093.6
1666940969208,7.6719575,,3094.089
1666940969722,8.270677,,3094.603
1666940970223,8.064516,,3095.104
1666940970711,7.874016,,3095.592
1666940971222,7.197943,,3096.103
1666940971719,8.042896,,3096.6
1666940972212,7.4270554,,3097.093
1666940972728,7.9283886,,3097.609
1666940973216,7.2,,3098.097
1666940973717,6.5616803,,3098.598
1666940974213,8.174387,,3099.094
1666940974715,7.253886,,3099.596
1666940975224,6.9948187,,3100.105
1666940975726,7.795699,,3100.607
1666940976240,8.184143,,3101.121
1666940976721,7.9575596,,3101.602
1666940977224,7.651715,,3102.105
1666940977709,7.8125,,3102.59
1666940978217,7.1611257,,3103.098
1666940978709,6.842105,,3103.59
1666940979218,7.197943,,3104.099
1666940979712,7.3490815,,3104.593
1666940980224,7.874016,,3105.105
1666940980713,7.6719575,,3105.594
1666940981224,8.549223,,3106.105
1666940981724,8.730159,,3106.605
1666940982229,7.9691515,,3107.11
1666940982735,8.086254,,3107.616
1666940983206,7.0028014,,3108.087
1666940983725,6.8965516,,3108.606
1666940984224,7.8125,,3109.105
1666940984724,7.3490815,,3109.605
1666940985244,7.751938,,3110.125
1666940985736,7.853403,,3110.617
1666940986230,8.086254,,3111.111
1666940986730,8.461538,,3111.611
1666940987233,7.777778,,3112.114
1666940987719,8.290155,,3112.6
1666940988210,7.3107047,,3113.091
1666940988718,7.012987,,3113.599
1666940989222,7.012987,,3114.103
1666940989727,7.4270554,,3114.608
1666940990218,7.7319584,,3115.099
1666940990719,8.355795,,3115.6
1666940991231,7.5675673,,3116.112
1666940991723,8.870968,,3116.604
1666940992235,7.978723,,3117.116
1666940992735,7.692308,,3117.616
1666940993221,7.458564,,3118.102
1666940993738,7.3107047,,3118.619
1666940994227,8.24468,,3119.108
1666940994736,8.174387,,3119.617
1666940995225,7.8125,,3120.106
1666940995731,8.423913,,3120.612
1666940996236,8.579089,,3121.117
1666940996723,7.9575596,,3121.604
1666940997226,7.8125,,3122.107
1666940997729,8.130081,,3122.61
1666940998237,7.5129533,,3123.118
1666940998736,7.4468083,,3123.617
1666940999228,6.8119893,,3124.109
1666940999732,8.157895,,3124.613
1666941000231,7.816712,,3125.112
1666941000736,7.859079,,3125.617
1666941001225,7.713499,,3126.106
1666941001733,8.142493,,3126.614
1666941002246,7.7540107,,3127.127
1666941002727,8.072916,,3127.608
1666941003251,6.970509,,3128.132
1666941003728,7.068063,,3128.609
1666941004235,7.7319584,,3129.116
1666941004746,6.923077,,3129.627
1666941005240,7.936508,,3130.121
1666941005729,8.333334,,3130.61
1666941006233,8.24468,,3131.114
1666941006740,7.9575596,,3131.621
1666941007241,7.2916665,,3132.122
1666941007730,7.631579,,3132.611
1666941008235,7.336956,,3133.116
1666941008740,6.933333,,3133.621
1666941009238,7.7922077,,3134.119
1666941009740,8.157895,,3134.621
1666941010240,7.6719575,,3135.121
1666941010747,8.602151,,3135.628
1666941011248,7.526882,,3136.129
1666941011750,7.9691515,,3136.631
1666941012247,6.878307,,3137.128
1666941012730,6.7226896,,3137.611
1666941013224,6.0367455,,3138.105
1666941013738,5.7441254,,3138.619
1666941014227,6.5040646,,3139.108
1666941014749,6.4267354,,3139.63
1666941015238,5.699482,,3140.119
1666941015732,6.4516125,,3140.613
1666941016239,7.068063,,3141.12
1666941016754,7.5880756,,3141.635
1666941017246,7.1232877,,3142.127
1666941017749,6.6844916,,3142.63
1666941018255,6.2972293,,3143.136
1666941018729,6.0941825,,3143.61
1666941019254,6.361323,,3144.135
1666941019744,6.0686016,,3144.625
1666941020262,6.2663183,,3145.143
1666941020740,7.692308,,3145.621
1666941021253,7.253886,,3146.134
1666941021744,6.060606,,3146.625
1666941022240,6.8241467,,3147.121
1666941022753,7.03125,,3147.634
1666941023242,6.199461,,3148.123
1666941023744,5.912596,,3148.625
1666941024236,6.417112,,3149.117
1666941024745,7.4175825,,3149.626
1666941025239,6.2176166,,3150.12
1666941025733,6.7204304,,3150.614
1666941026247,7.2972975,,3151.128
1666941026740,6.233766,,3151.621
1666941027250,6.6137567,,3152.131
1666941027729,6.371191,,3152.61
1666941028256,6.2814074,,3153.137
1666941028753,5.9620595,,3153.634
1666941029235,7.0460706,,3154.116
1666941029750,6.9948187,,3154.631
1666941030242,5.8981233,,3155.123
1666941030747,6.4,,3155.628
1666941031251,6.7708335,,3156.132
1666941031745,6.0941825,,3156.626
1666941032255,7.2351418,,3157.136
1666941032753,6.282722,,3157.634
1666941033258,6.315789,,3158.139
1666941033735,5.691057,,3158.616
1666941034256,6.887755,,3159.137
1666941034747,6.5616803,,3159.628
1666941035246,6.199461,,3160.127
1666941035729,6.075949,,3160.61
1666941036248,6.5616803,,3161.129
1666941036749,7.012987,,3161.63
1666941037250,6.925208,,3162.131
1666941037754,6.7010307,,3162.635
1666941038231,6.2330623,,3163.112
1666941038749,6.315789,,3163.63
1666941039256,6.2972293,,3164.137
1666941039740,6.4606743,,3164.621
1666941040248,6.6844916,,3165.129
1666941040754,6.2972293,,3165.635
1666941041247,6.3888893,,3166.128
1666941041739,8.579089,,3166.62
1666941042241,8.051949,,3167.122
1666941042749,6.2330623,,3167.63
1666941043246,7.084469,,3168.127
1666941043746,10.077519,,3168.627
1666941044248,9.6,,3169.129
1666941044768,10.732985,,3169.649
1666941045246,10.344828,,3170.127
1666941045754,9.116022,,3170.635
1666941046248,7.3490815,,3171.129
1666941046740,8.264462,,3171.621
1666941047255,7.7127657,,3172.136
1666941047754,10.106383,,3172.635
1666941048247,7.008086,,3173.128
1666941048769,6.9948187,,3173.65
1666941049260,7.2386055,,3174.141
1666941049766,8.093995,,3174.647
1666941050271,8.077994,,3175.152
1666941050759,8.443272,,3175.64
1666941051260,8.021391,,3176.141
1666941051753,8.446866,,3176.634
1666941052266,6.8527923,,3177.147
1666941052768,8.174387,,3177.649
1666941053267,7.317073,,3178.148
1666941048769,6.9948187,,3173.65
1666941049260,7.2386055,,3174.141
1666941049766,8.093995,,3174.647
1666941050271,8.077994,,3175.152
1666941050759,8.443272,,3175.64
1666941051260,8.021391,,3176.141
1666941051753,8.446866,,3176.634
1666941052266,6.8527923,,3177.147
1666941052768,8.174387,,3177.649
1666941053267,7.317073,,3178.148
1666941053769,6.7532463,,3178.65
1666941054266,8.01105,,3179.147
1666941054753,7.978723,,3179.634
1666941055251,7.945205,,3180.132
1666941055769,6.4516125,,3180.65
1666941056267,7.2916665,,3181.148
1666941056761,7.219251,,3181.642
1666941057251,7.027027,,3182.132
1666941057763,7.526882,,3182.644
1666941058275,7.2864323,,3183.156
1666941058768,7.3972607,,3183.649
1666941059272,9.574469,,3184.153
1666941059772,8.443272,,3184.653
1666941060272,7.733333,,3185.153
1666941060774,11.859838,,3185.655
1666941061264,9.523809,,3186.145
1666941061774,10.05291,,3186.655
1666941062257,8.870968,,3187.138
1666941062766,9.459459,,3187.647
1666941063277,7.070707,,3188.158
1666941063754,6.4516125,,3188.635
1666941064269,7.8125,,3189.15
1666941064794,8.684211,,3189.675
1666941065268,8.146068,,3190.149
1666941065773,8.67347,,3190.654
1666941066288,7.9155674,,3191.169
1666941066782,8.947369,,3191.663
1666941067270,6.8119893,,3192.151
1666941067779,7.272727,,3192.66
1666941068253,6.61157,,3193.134
1666941068788,7.8947363,,3193.669
1666941069288,7.874016,,3194.169
1666941069785,6.970509,,3194.666
1666941070276,7.317073,,3195.157
1666941070791,7.9155674,,3195.672
1666941071280,7.923497,,3196.161
1666941071780,8.266666,,3196.661
1666941072279,7.837838,,3197.16
1666941072779,8.28877,,3197.66
1666941073290,7.105263,,3198.171
1666941073790,8.847185,,3198.671
1666941074291,7.4074073,,3199.172
1666941074785,9.4182825,,3199.666
1666941075273,7.7747984,,3200.154
1666941075780,8.465609,,3200.661
1666941076274,8.086254,,3201.155
1666941076760,6.735751,,3201.641
1666941077265,7.837838,,3202.146
1666941077775,7.832898,,3202.656
1666941078293,7.5129533,,3203.174
1666941078782,8.356545,,3203.663
1666941079273,7.9896903,,3204.154
1666941079784,8.01105,,3204.665
1666941080273,7.733333,,3205.154
1666941080785,8.355795,,3205.666
1666941081280,7.9670334,,3206.161
1666941081791,7.5520835,,3206.672
1666941082269,7.438017,,3207.15
1666941082792,8.8,,3207.673
1666941083275,6.9518714,,3208.156
1666941083798,6.8062825,,3208.679
1666941084268,7.692308,,3209.149
1666941084787,7.5566754,,3209.668
1666941085274,7.821229,,3210.155
1666941085784,8.398951,,3210.665
1666941086305,8.24468,,3211.186
1666941086794,8.743169,,3211.675
1666941087286,7.4074073,,3212.167
1666941087790,7.837838,,3212.671
1666941088300,7.253886,,3213.181
1666941088787,7.5880756,,3213.668
1666941089287,8.378378,,3214.168
1666941089782,8.108108,,3214.663
1666941090288,8.264462,,3215.169
1666941090792,7.651715,,3215.673
1666941091284,7.859079,,3216.165
1666941091784,8.201058,,3216.665
1666941092293,7.5718017,,3217.174
1666941092794,7.816712,,3217.675
1666941093271,7.24234,,3218.152
1666941093788,7.329843,,3218.669
1666941094283,7.7127657,,3219.164
1666941094784,8.266666,,3219.665
1666941095287,6.557377,,3220.168
1666941095806,6.233766,,3220.687
1666941096288,6.593407,,3221.169
1666941096800,7.2972975,,3221.681
1666941097287,6.1007957,,3222.168
1666941097777,6.077348,,3222.658
1666941098319,6.633907,,3223.2
1666941098787,6.5340905,,3223.668
1666941099288,6.4,,3224.169
1666941099784,6.793478,,3224.665
1666941100288,6.6137567,,3225.169
1666941100788,10.846561,,3225.669
1666941101292,11.924119,,3226.173
1666941101794,12.234042,,3226.675
1666941102280,10.840108,,3227.161
1666941102774,11.748633,,3227.655
1666941103316,10.07371,,3228.197
1666941103791,7.777778,,3228.672
1666941104317,7.387863,,3229.198
1666941104786,8.8,,3229.667
1666941105293,7.7540107,,3230.174
1666941105793,8.201058,,3230.674
1666941106285,8.108108,,3231.166
1666941106787,8.918919,,3231.668
1666941107292,8.108108,,3232.173
1666941107796,8.488064,,3232.677
1666941108307,8.201058,,3233.188
1666941108785,7.6712327,,3233.666
1666941109291,8.355795,,3234.172
1666941109792,11.684783,,3234.673
1666941110293,6.0686016,,3235.174
1666941110789,7.506702,,3235.67
1666941111293,11.051213,,3236.174
1666941111807,10.666667,,3236.688
1666941112287,9.831461,,3237.168
1666941112799,9.259259,,3237.68
1666941113278,6.8119893,,3238.159
1666941113812,6.313131,,3238.693
1666941114283,6.128134,,3239.164
1666941114791,7.4270554,,3239.672
1666941115294,8.991825,,3240.175
1666941115799,8.355091,,3240.68
1666941116291,6.9892473,,3241.172
1666941116790,7.734807,,3241.671
1666941117299,6.5104165,,3242.18
1666941117811,6.4516125,,3242.692
1666941118300,9.946237,,3243.181
1666941118814,6.6137567,,3243.695
1666941119293,6.5040646,,3244.174
1666941119793,6.9148936,,3244.674
1666941120290,6.199461,,3245.171
1666941120803,7.1618037,,3245.684
1666941121308,6.4864864,,3246.189
1666941121791,7.486631,,3246.672
1666941122297,6.4516125,,3247.178
1666941122805,7.253886,,3247.686
1666941123282,5.5710306,,3248.163
1666941123798,6.5104165,,3248.679
1666941124294,6.521739,,3249.175
1666941124803,6.6313,,3249.684
1666941125287,5.801105,,3250.168
1666941125798,7.012987,,3250.679
1666941126303,6.7385445,,3251.184
1666941126819,7.532468,,3251.7
1666941127310,6.0526314,,3252.191
1666941127812,6.878307,,3252.693
1666941128300,5.706522,,3253.181
1666941128809,6.527415,,3253.69
1666941129334,6.7885118,,3254.215
1666941129795,6.3888893,,3254.676
1666941130307,6.6496162,,3255.188
1666941130818,6.417112,,3255.699
1666941131295,6.216216,,3256.176
1666941131795,12.432432,,3256.676
1666941132295,8.130081,,3257.176
1666941132811,6.5616803,,3257.692
1666941133316,6.596306,,3258.197
1666941133799,5.376344,,3258.68
1666941134302,6.349207,,3259.183
1666941134809,6.332454,,3259.69
1666941135323,6.683805,,3260.204
1666941135812,7.027027,,3260.693
1666941136298,6.216216,,3261.179
1666941136807,7.329843,,3261.688
1666941137305,6.6844916,,3262.186
1666941137804,6.8601584,,3262.685
1666941138307,4.8780484,,3263.188
1666941138812,6.4516125,,3263.693
1666941139308,6.6137567,,3264.189
1666941139804,6.417112,,3264.685
1666941140302,6.199461,,3265.183
1666941140812,6.349207,,3265.693
1666941141306,6.382979,,3266.187
1666941141828,6.596306,,3266.709
1666941142305,6.963788,,3267.186
1666941142806,7.008086,,3267.687
1666941143290,7.084469,,3268.171
1666941143827,6.6326528,,3268.708
1666941144314,8.719346,,3269.195
1666941144808,7.18232,,3269.689
1666941145332,6.683805,,3270.213
1666941145830,7.5471697,,3270.711
1666941146335,7.6719575,,3271.216
1666941146829,8.042896,,3271.71
1666941147309,6.793478,,3272.19
1666941147831,7.387863,,3272.712
1666941148320,6.8601584,,3273.201
1666941148808,6.9060774,,3273.689
1666941149326,7.5675673,,3274.207
1666941149828,7.1428576,,3274.709
1666941150331,6.382979,,3275.212
1666941150817,7.1618037,,3275.698
1666941151310,6.878307,,3276.191
1666941151832,7.2,,3276.713
1666941152319,7.162534,,3277.2
1666941152830,7.532468,,3277.711
1666941153288,5.882353,,3278.169
1666941153834,6.699752,,3278.715
1666941154308,6.849315,,3279.189
1666941154817,7.611549,,3279.698
1666941155329,7.1428576,,3280.21
1666941155833,7.3490815,,3280.714
1666941156324,6.970509,,3281.205
1666941156840,8.136483,,3281.721
1666941157313,7.122507,,3282.194
1666941157831,6.233766,,3282.712
1666941158334,5.0531917,,3283.215
1666941158832,3.0054646,,3283.713
1666941159308,2.9891305,,3284.189
1666941159809,3.8251367,,3284.69
1666941160328,4.0201006,,3285.209
1666941160815,4.663213,,3285.696
1666941161330,3.916449,,3286.211
1666941161829,5.3846154,,3286.71
1666941162322,5.0131927,,3287.203
1666941162838,6.2972293,,3287.719
1666941163330,7.3107047,,3288.211
1666941163826,7.4270554,,3288.707
1666941164324,7.180851,,3289.205
1666941164829,6.9651737,,3289.71
1666941165325,7.859079,,3290.206
1666941165832,7.272727,,3290.713
1666941166322,6.878307,,3291.203
1666941166824,8.051949,,3291.705
1666941167323,11.733333,,3292.204
1666941167823,7.832898,,3292.704
1666941168329,6.417112,,3293.21
1666941168832,6.329114,,3293.713
1666941169319,6.133333,,3294.2
1666941169833,6.410257,,3294.714
1666941170332,4.871795,,3295.213
1666941170825,4.8128343,,3295.706
1666941171320,6.26703,,3296.201
1666941171848,6.7183466,,3296.729
1666941172327,6.4864864,,3297.208
1666941172829,6.596306,,3297.71
1666941173304,5.8981233,,3298.185
1666941173831,6.7010307,,3298.712
1666941174320,6.2841525,,3299.201
1666941174835,6.5104165,,3299.716
1666941175323,7.3770494,,3300.204
1666941175844,6.7532463,,3300.725
1666941176320,6.084656,,3301.201
1666941176838,6.7532463,,3301.719
1666941177334,6.3360887,,3302.215
1666941177848,7.1611257,,3302.729
1666941178323,9.408602,,3303.204
1666941178824,10.752688,,3303.705
1666941179324,10.810811,,3304.205
1666941179846,10.632912,,3304.727
1666941180331,10.810811,,3305.212
1666941180840,10.659899,,3305.721
1666941181332,8.042896,,3306.213
1666941181839,6.5445027,,3306.72
1666941182347,7.253886,,3307.228
1666941182844,6.7385445,,3307.725
1666941183329,6.26703,,3308.21
1666941183856,6.4267354,,3308.737
1666941184349,6.476684,,3309.23
1666941184853,5.7591624,,3309.734
1666941185348,7.065217,,3310.229
1666941185837,6.735751,,3310.718
1666941186348,7.008086,,3311.229
1666941186856,6.9948187,,3311.737
1666941187342,6.117021,,3312.223
1666941187856,7.466666,,3312.737
1666941188342,6.133333,,3313.223
1666941188855,6.596306,,3313.736
1666941189344,6.117021,,3314.225
1666941189851,6.8601584,,3314.732
1666941190346,6.7204304,,3315.227
1666941190848,6.6313,,3315.729
1666941191352,6.6137567,,3316.233
1666941191853,6.9948187,,3316.734
1666941192346,6.8119893,,3317.227
1666941192848,7.1428576,,3317.729
1666941193359,5.820106,,3318.24
1666941193845,6.010929,,3318.726
1666941194347,6.9587626,,3319.228
1666941194856,6.2992125,,3319.737
1666941195369,6.434316,,3320.25
1666941195851,6.9148936,,3320.732
1666941196339,6.216216,,3321.22
1666941196845,6.8062825,,3321.726
1666941197347,7.2386055,,3322.228
1666941197847,6.199461,,3322.728
1666941198343,6.596306,,3323.224
1666941198855,6.5789475,,3323.736
1666941199364,6.793478,,3324.245
1666941199853,6.5616803,,3324.734
1666941200366,6.8062825,,3325.247
1666941200848,6.2322946,,3325.729
1666941201348,6.7567563,,3326.229
1666941201866,6.7183466,,3326.747
1666941202352,6.8119893,,3327.233
1666941202846,6.666667,,3327.727
1666941203355,6.0526314,,3328.236
1666941203846,6.0686016,,3328.727
1666941204367,6.4516125,,3329.248
1666941204857,6.3360887,,3329.738
1666941205354,6.315789,,3330.235
1666941205850,6.7567563,,3330.731
1666941206358,6.596306,,3331.239
1666941206867,7.180851,,3331.748
1666941207349,6.434316,,3332.23
1666941207855,6.6489363,,3332.736
1666941208360,6.6137567,,3333.241
1666941208851,6.117021,,3333.732
1666941209346,6.0526314,,3334.227
1666941209860,6.842105,,3334.741
1666941210358,6.7885118,,3335.239
1666941210864,6.7567563,,3335.745
1666941211366,6.4,,3336.247
1666941211868,6.6326528,,3336.749
1666941212365,6.4516125,,3337.246
1666941212854,7.1232877,,3337.735
1666941213358,5.927835,,3338.239
1666941213888,6.117021,,3338.769
1666941214354,7.2222223,,3339.235
1666941214873,6.393862,,3339.754
1666941215363,7.1232877,,3340.244
1666941215865,6.6137567,,3340.746
